Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,Public,Loon Lake Homelink Program,4001 Maple St,Stevens,52.5,K-12
,Public,Loowit High School,1904 Allen St,Cowlitz,90.0,K-12
,Public,Lopez Middle High School,86 School Rd,San Juan,87.26,K-12
,Public,Louisa Boren STEM K-8,5950 Delridge Way SW,King,97.28,K-12
,Public,Lowell Elementary - Everett,5010 View Dr,Snohomish,92.05,K-12
,Public,Lowell Elementary School,914 14th St,Whatcom,94.44,K-12
,Public,Lowell Elementary School,810 Mr Dahl Dr,Pierce,96.45,K-12
,Public,Lowell Elementary School,1058 E Mercer St,King,89.3,K-12
,Public,Loyal Heights Elementary School,520 NE Ravenna Blvd,King,98.86,K-12
,Public,LSSD Open Doors,12309 22nd St NE,Snohomish,88.46,K-12
,Public,Lumen High School,718 W Riverside Ave,Spokane,96.3,K-12
,Private,Lupine Experiential School,5001 NE 66th Ave,Clark,84.42,K-12
,Public,Lutacaga Elementary,795 S 7th Ave,Adams,97.6,K-12
,Public,Lydia Hawk Elementary,7600 5th Ave SE,Thurston,94.89,K-12
,Public,Lyle High School,625 Keasey Ave,Klickitat,94.55,K-12
,Public,Lyle Middle School,625 Keasey Ave,Klickitat,96.0,K-12
,Public,Lyman Elementary School,8183 Lyman Ave,Skagit,89.02,K-12
,Public,Lynden Academy,1986 Main St,Whatcom,74.89,K-12
,Private,Lynden Christian School,417 Lyncs Dr,Whatcom,94.91,K-12
,Public,Lynden High School,1201 Bradley Rd,Whatcom,92.69,K-12
,Public,Lynden Middle School,8750 Line Rd,Whatcom,94.05,K-12
,Public,Lynndale Elementary,19030 72nd Ave W,Snohomish,97.59,K-12
,Public,Lynnwood Elementary,18638 44th Ave W,Snohomish,95.45,K-12
,Public,Lynnwood High School,18218 North Rd,Snohomish,98.11,K-12
,Public,Lyon Elementary School,101 E 46th St,Pierce,94.52,K-12
,Public,Mabton Junior Senior High School,500 B St,Yakima,99.71,K-12
,Public,Machias Elementary,231 147th Ave SE,Snohomish,93.86,K-12
,Public,Madison Elementary,616 Pecks Dr,Snohomish,91.09,K-12
,Public,Madison Elementary,319 W Nebraska Ave,Spokane,94.56,K-12
,Public,Madison Elementary,400 53rd St,Skagit,99.38,K-12
,Public,Madison Elementary School,1225 Legion Way SE,Thurston,93.79,K-12
,Public,Madison Middle School,3429 45th Ave SW,King,98.52,K-12
,Public,Madrona Elementary,20301 32nd Ave S,King,96.82,K-12
,Public,Madrona K-5 School,1121 33rd Ave,King,93.99,K-12
,Public,Madrona K-8 School,9300 236th St SW,Snohomish,97.19,K-12
,Private,Madrona School,105 Winslow Way W,Kitsap,75.0,K-12
,Public,Magnolia Elementary,2418 24th Ave W,King,99.28,K-12
,Public,Maltby Elementary,9700 212th St SE,Snohomish,93.01,K-12
,Public,Manchester Elementary School,1901 California Ave E,Kitsap,97.05,K-12
,Public,Manitou Park Elementary School,4330 S 66th St,Pierce,94.2,K-12
,Public,Mann Elementary,17001 NE 104th St,King,99.51,K-12
,Public,Mann Elementary School,1002 S 52nd St,Pierce,95.62,K-12
,Private,Mannahouse Christian Academy,811 NE 112th Ave,Clark,68.5,K-12
,Public,Mansfield Elementary and High School,491 Road 14 NE,Douglas,96.43,K-12
,Public,Manson Elementary,950 Totem Pole Rd,Chelan,94.29,K-12
,Public,Manson High School,1000 Totem Pole Rd,Chelan,95.54,K-12
,Public,Manson Middle School,1000 Totem Pole Rd,Chelan,92.59,K-12
,Public,Maple Elementary School,4925 Corson Ave S,King,98.22,K-12
,Public,Maple Grove Primary,610B SW Eaton Blvd,Clark,83.14,K-12
,Public,Maple Hills Elementary,15644 204th Ave SE,King,97.35,K-12
,Public,Maple Lawn Elementary,230 Wood Ave,Pierce,93.18,K-12
,Public,Maple View Middle School,18200 SE 240th St,King,96.31,K-12
,Public,Maplewood Elementary,1110 W Pioneer,Pierce,96.31,K-12
,Public,Maplewood Heights Elementary School,130 Jericho Ave SE,King,95.51,K-12
,Public,Maplewood Parent Coop,8500 200th St SW,Snohomish,97.51,K-12
,Public,Marcus Whitman Elementary,1704 Gray St,Benton,95.98,K-12
,Public,Marcus Whitman Middle School,1887 Madrona Dr SE,Kitsap,97.12,K-12
,Public,Marcus Whitman-Cowiche Elementary,1181 Thompson Rd,Yakima,94.74,K-12
,Public,Marie Curie STEM Elementary,715 N California Ave,Franklin,99.48,K-12
,Public,Mariner High School,200 120th St SW,Snohomish,96.97,K-12
,Public,Maritime High School,615 S 200th St,King,98.18,K-12
,Public,Mark Morris High School,1602 Mark Morris Ct,Cowlitz,98.67,K-12
,Public,Mark Twain Elementary,1801 Road 40,Franklin,98.05,K-12
,Public,Mark Twain Elementary School,2450 S Star Lake Rd,King,92.56,K-12
,Public,Marrion Elementary School,10119 NE 14th St,Clark,95.11,K-12
,Public,Marshall Elementary,4407 116th St NE,Snohomish,95.64,K-12
,Public,Martha Lake Elementary,17500 Larch Way,Snohomish,97.38,K-12
,Public,Martin Luther King Elementary,8100 NE 28th St,Clark,88.99,K-12
,Public,Martin Luther King Jr Elementary,2000 S 18th St,Yakima,99.38,K-12
,Public,Martin Luther King Jr. Elementary School,6725 45th Ave S,King,85.48,K-12
,Public,Martin Sortun Elementary School,12711 SE 248th St,King,95.88,K-12
,Public,Marvista Elementary,19800 Marine View Dr SW,King,96.67,K-12
,Public,Mary Purcell Elementary School,700 Bennett St,Skagit,94.49,K-12
,Public,Mary Walker Alternative Learning Experience,500 N 4th St,Stevens,89.71,K-12
,Public,Mary Walker High School,500 N 4th St,Stevens,97.16,K-12
,Public,Marysville Coop Program,4407 116th St NE,Snohomish,95.73,K-12
,Public,Marysville Getchell High School,8301 84th St NE,Snohomish,96.34,K-12
,Public,Marysville Pilchuck High School,5611 108th St NE,Snohomish,95.93,K-12
,Private,Mason County Christian School,470 E Eagle Ridge Dr,Mason,92.51,K-12
,Public,Mason Middle School,3901 N 28th St,Pierce,97.65,K-12
,Private,Matheia School,2205 NW 67th St,King,100.0,K-12
,Public,Mattawa Elementary,400 N Boundary Ave,Grant,98.55,K-12
,Public,Mattson Middle School,16400 SE 251st St,King,95.24,K-12
,Public,Maya Angelou Elementary,6001 Road 84,Franklin,97.16,K-12
,Public,Maywood Hills Elementary,19510 104th Ave NE,King,98.73,K-12
,Public,Maywood Middle School,14490 168th Ave SE,King,98.35,K-12
,Public,Mcauliffe Elementary,23823 NE 22nd St,King,99.79,K-12
,Public,Mccleary Elementary,611 S Main St,Grays Harbor,90.91,K-12
,Public,Mcclure Elementary School,811 W 2nd St,Yakima,98.59,K-12
,Public,Mcclure Elementary School Yakima,1222 S 22nd Ave,Yakima,99.24,K-12
,Public,McClure Middle School,1915 1st Ave W,King,99.6,K-12
,Public,McDermoth Elementary,409 N K St,Grays Harbor,93.56,K-12
,Public,McDonald Elementary School,1512 S McDonald Rd,Spokane,92.8,K-12
,Public,McDonald International School,144 NE 54th St,King,99.04,K-12
,Public,McFarland Middle School,790 S 10th Ave,Adams,98.51,K-12
,Public,McGilvra Elementary School,1617 38th Ave E,King,95.72,K-12
,Public,McKenna Elementary,35120 Wa-507 S,Pierce,94.78,K-12
,Public,McKenny Elementary,3250 Morse Merryman Rd SE,Thurston,93.1,K-12
,Public,Mckinley Elementary School,621 S 13th Ave,Yakima,98.46,K-12
,Public,McKnight Middle School,1200 Edmonds Ave NE,King,97.73,K-12
,Public,McLane Elementary School,200 Delphi Rd SW,Thurston,92.8,K-12
,Public,Mcloughlin Middle School,2803 Road 88,Franklin,96.55,K-12
,Public,Mcloughlin Middle School,5802 MacArthur Blvd,Clark,90.56,K-12
,Public,McMicken Heights Elementary,3708 S 168th St,King,92.83,K-12
,Public,McMurray Middle School,9329 SW Cemetery Rd,King,99.48,K-12
,Public,Mead Elementary,1725 216th Ave NE,King,99.62,K-12
,Public,Mead Learning Options,8621 N Five Mile Rd,Spokane,75.8,K-12
,Public,Mead Senior High School,302 W Hastings Rd,Spokane,97.34,K-12
,Private,Meadow Glade Adventist School,18717 NE 109th Ave,Clark,84.27,K-12
,Public,Meadow Ridge Elementary,15601 N Freya St,Spokane,94.54,K-12
,Public,Meadow Ridge Elementary School,27710 108th Ave SE,King,91.6,K-12
,Public,Meadowdale Elementary,6505 168th St SW,Snohomish,96.49,K-12
,Public,Meadowdale High School,6002 168th St SW,Snohomish,97.71,K-12
,Public,Meadowdale Middle School,6500 168th St SW,Snohomish,98.11,K-12
,Public,Meadows Elementary,836 Deerbrush Dr SE,Thurston,97.6,K-12
,Private,Meadows Montessori School,2377 Douglas Rd,Whatcom,91.67,K-12
,Public,Meany Middle School,301 21st Ave E,King,96.26,K-12
,Public,Medical Lake High School,200 E Barker St,Spokane,95.88,K-12
,Public,Medical Lake Middle School,1010 E Lake St,Spokane,96.38,K-12
,Private,Medina Academy,5000 148th Ave NE,King,95.71,K-12
,Public,Medina Elementary School,8001 NE 8th St,King,94.96,K-12
,Public,Meeker Elementary,409 5th St SW,Pierce,96.77,K-12
,Public,Meeker Middle School,4402 Nassau Ave NE,Pierce,96.08,K-12
,Public,Meeker Middle School,12600 SE 192nd St,King,97.41,K-12
,Public,Melvin G Syre Elementary,19545 12th Ave NW,King,98.39,K-12
,Private,Menachem Mendel Seattle Cheder,620 20th Ave S,King,82.24,K-12
,Public,Mercer International Middle School,1600 S Columbian Way,King,97.3,K-12
,Public,Mercer Island High School,9100 SE 42nd St,King,99.37,K-12
,Public,Meredith Hill Elementary School,5830 S 300th St,King,93.45,K-12
,Public,Meridian Elementary School,25621 140th Ave SE,King,95.21,K-12
,Public,Meridian High School,194 W Laurel Rd,Whatcom,95.78,K-12
,Public,Meridian Impact Re-Engagement,3028 Lindbergh Ave,Whatcom,100.0,K-12
,Public,Meridian Middle School,23480 120th Ave SE,King,96.51,K-12
,Public,Meridian Middle School,861 Ten Mile Rd,Whatcom,97.73,K-12
,Public,Meridian Parent Partnership Program,240 W Laurel Rd,Whatcom,79.64,K-12
,Public,Meridian Park Elementary School,17077 Meridian Ave N,King,99.14,K-12
,Public,Meriwether Elementary School,10285 Compass Ave,Pierce,87.92,K-12
,Public,Mesa Elementary,200 E Pepiot Rd,Franklin,93.88,K-12
,Public,Methow Valley Elementary,18 Twin Lakes Rd,Okanogan,97.02,K-12
,Public,Methow Valley Independent Learning Center,18 Twin Lakes Rd,Okanogan,92.68,K-12
,Public,Mica Peak High School,15111 E Sprague Ave,Spokane,97.14,K-12
,Public,Michael Anderson Elementary School,400 W Fairchild Hwy,Spokane,95.73,K-12
,Public,Michael T Simmons Elementary,1205 2nd Ave SW,Thurston,97.79,K-12
,Public,Mid-Columbia Parent Partnership,5980 W 12th Ave,Benton,85.94,K-12
,Public,Middle College High School,401 NE Northgate Way,King,95.51,K-12
,Public,Midland Elementary,2300 105th St E,Pierce,94.18,K-12
,Public,Midway Elementary,502 S C St,Grant,97.27,K-12
,Public,Midway Elementary,22447 24th Ave S,King,93.23,K-12
,Public,Midway Elementary,821 E Midway Rd,Spokane,93.69,K-12
,Public,Mike Morris Elementary,405 1st St,Pacific,87.1,K-12
,Public,Mill A Elementary School,1142 Jessup Rd,Skamania,89.47,K-12
,Public,Mill Creek Elementary,3400 148th St SE,Snohomish,96.62,K-12
,Public,Mill Creek Middle School,620 Central Ave N,King,93.12,K-12
,Public,Mill Plain Elementary School,16200 SE 6th St,Clark,93.59,K-12
,Public,Mill Pond Elementary School,909 Mill Rd SE,Thurston,93.25,K-12
,Public,Millennium Elementary School,11919 SE 270th St,King,95.14,K-12
,Public,Miller Junior High,100 E Lindstrom St,Grays Harbor,96.84,K-12
,Public,Minnehaha Elementary School,2800 NE 54th St,Clark,90.76,K-12
,Public,Mint Valley Elementary,2745 38th Ave,Cowlitz,96.0,K-12
,Public,Minter Creek Elementary,12617 118th Ave NW,Pierce,94.44,K-12
,Public,Mirror Lake Elementary School,625 S 314th St,King,90.54,K-12
,Public,Mission View Elementary School,60 Terminal Ave,Chelan,98.65,K-12
,Public,MLSD Open Doors Re-Engagement Program,1328 E Hunter Pl,Grant,98.51,K-12
,Private,Monroe Christian School,1009 W Main St,Snohomish,85.02,K-12
,Public,Monroe Elementary,10901 27th Ave SE,Snohomish,94.51,K-12
,Public,Monroe High School,17001 Tester Rd,Snohomish,95.05,K-12
,Private,Monroe Montessori School,733 Village Way,Snohomish,100.0,K-12
,Public,Monte Cristo Elementary,1201 100th St NE,Snohomish,94.87,K-12
,Public,Montesano Jr-Sr High,303 N Church St,Grays Harbor,92.93,K-12
,Private,Montessori Academy at Spring Valley,36605 Pacific Hwy S,King,100.0,K-12
,Private,Montessori at Samish Woods,1027 Samish Way,Whatcom,96.88,K-12
,Private,Montessori Children's House,5003 218th Ave NE,King,93.1,K-12
,Private,Montessori Country School,10994 Arrow Point Dr NE,Kitsap,97.92,K-12
,Private,Montessori School of Yakima,511 N 44th Ave,Yakima,92.96,K-12
,Public,Monticello Middle School,1225 28th Ave,Cowlitz,98.35,K-12
,Public,Montlake Elementary School,2409 22nd Ave E,King,97.0,K-12
,Public,Monument Elementary,1400 13th Ave SW,Grant,98.19,K-12
,Public,Moorlands Elementary,15115 84th Ave NE,King,97.87,K-12
,Public,Moran Prairie Elementary,4224 E 57th Ave,Spokane,91.26,K-12
,Public,Morgan Middle School,400 E 1st Ave,Kittitas,97.47,K-12
,Public,Morgen Owings Elementary School,407 E Woodin Ave,Chelan,95.6,K-12
,Private,Morningside Academy,1605 17th Ave,King,97.33,K-12
,Public,Morris Ford Middle School,1602 104th St E,Pierce,97.76,K-12
,Public,Morris Schott Elementary,500 N Boundary Ave,Grant,99.08,K-12
,Public,Morton Elementary School,400 Main Ave,Lewis,83.67,K-12
,Public,Morton Junior-Senior High,152 Westlake Ave,Lewis,91.53,K-12
,Public,Mosaic Home Education Partnership,9530 NE High School Rd,Kitsap,93.44,K-12
,Private,Mosaic Montessori,1401 327th Ave NE,King,94.74,K-12
,Public,Moses Lake High School,803 Sharon Ave E,Grant,96.89,K-12
,Public,Mossyrock Elementary School,445 Williams St,Lewis,92.26,K-12
,Public,Mossyrock Jr./Sr. High School,295 Williams St,Lewis,95.06,K-12
,Private,Motion Christian School,601 9th Ave SE,Pierce,72.29,K-12
,Public,Mount Adams Middle School,621 Signal Peak Rd,Yakima,99.19,K-12
,Public,Mount Baker Academy,5100 Mitchell Rd,Whatcom,86.67,K-12
,Public,Mount Baker Junior High,4936 Deming Rd,Whatcom,92.61,K-12
,Public,Mount Baker Middle School,2310 E Section St,Skagit,96.3,K-12
,Public,Mount Baker Senior High,4936 Deming Rd,Whatcom,93.33,K-12
,Public,Mount Erie Elementary,1313 41st St,Skagit,95.15,K-12
,Public,Mount Pleasant School,152 Marble Rd,Skamania,92.86,K-12
,Public,Mount Rainier High School,22450 19th Ave S,King,96.78,K-12
,Public,Mount Si High School,8651 Meadowbrook Way SE,King,98.07,K-12
,Public,Mount Tahoma High School,4634 S 74th St,Pierce,98.77,K-12
,Private,Mount Vernon Christian School,820 W Blackburn Rd,Skagit,80.57,K-12
,Public,Mount Vernon High School,1075 E Fulton St,Skagit,85.16,K-12
,Public,Mount Vernon Open Doors,2001 Cleveland Ave,Skagit,83.56,K-12
,Public,Mount Vernon Special Ed,920 S 2nd St,Skagit,84.29,K-12
,Public,Mount View Elementary,10811 12th Ave SW,King,97.44,K-12
,Public,Mountain Meadow Elementary,11812 Mundy Loss Rd E,Pierce,95.19,K-12
,Public,Mountain View Elementary,119 D St NW,Grant,96.98,K-12
,Public,Mountain View Elementary,1900 College St SE,Thurston,93.23,K-12
,Public,Mountain View Elementary,534 E K St,Mason,96.91,K-12
,Public,Mountain View High School,1500 SE Blairmont Dr,Clark,93.17,K-12
,Public,Mountain View Middle School,2400 Perry Ave,Kitsap,90.35,K-12
,Public,Mountain View Middle School,10920 199th Avenue Ct E,Pierce,97.23,K-12
,Public,Mountain Way Elementary,702 N Granite Ave,Snohomish,90.36,K-12
,Public,Mountainside Middle School,4717 E Day Mt. Spokane Rd,Spokane,96.25,K-12
,Public,Mountainview Elementary,830 Stone Rd,Yakima,98.24,K-12
,Public,Mountlake Terrace Elementary,22001 52nd Ave W,Snohomish,99.28,K-12
,Public,Mountlake Terrace High School,21801 44th Ave W,Snohomish,99.12,K-12
,Public,Moxee Elementary,528 E Seattle Ave,Yakima,95.93,K-12
,Public,Mt Baker Middle School,620 37th St SE,King,98.01,K-12
,Public,Mt Spokane High School,6015 E Mt Spokane Park Dr,Spokane,97.21,K-12
,Public,Mt View Elementary,3411 119th Ave E,Pierce,93.38,K-12
,Public,Mt. Pilchuck Elementary School,12806 20th St NE,Snohomish,93.03,K-12
,Public,Mt. Solo Middle School,5300 Mt Solo Rd,Cowlitz,99.26,K-12
,Public,Mt. Stuart Elementary,1701 N Cora St,Kittitas,91.77,K-12
,Public,Muir Elementary,14012 132nd Ave NE,King,96.83,K-12
,Private,Mukilteo Academy,12978 Beverly Park Rd,Snohomish,100.0,K-12
,Private,Mukilteo Christian Academy,4223 78th St SW,Snohomish,27.03,K-12
,Public,Mukilteo Elementary,2600 Mukilteo Speedway,Snohomish,95.53,K-12
,Public,Mukilteo Reengagement Academy Open Doors,9401 Sharon Dr,Snohomish,94.69,K-12
,Public,Mullan Road Elementary,2616 E 63rd Ave,Spokane,95.4,K-12
,Public,Mullenix Ridge Elementary School,3900 SE Mullenix Rd,Kitsap,97.69,K-12
,Public,Naches Trail Elementary,15505 Waller Rd E,Pierce,95.24,K-12
,Public,Naches Valley Elementary School,151 Bonlow Dr,Yakima,94.01,K-12
,Public,Naches Valley High School,101 W 5th St,Yakima,96.15,K-12
,Public,Naches Valley Middle School,32 Shafer Ave,Yakima,97.11,K-12
,Public,Napavine Elementary,209 E Park St,Lewis,96.19,K-12
,Public,Napavine Jr Sr High School,404 4th Ave NE,Lewis,98.07,K-12
,Public,Narrows View Intermediate,7813 44th St W,Pierce,97.2,K-12
,Public,Naselle Elementary,793 State Route 4,Pacific,81.36,K-12
,Public,Naselle Jr Sr High Schools,793 State Route 4,Pacific,87.75,K-12
,Public,Nathan Hale High School,10750 30th Ave NE,King,97.88,K-12
,Public,Nautilus K-8 School,1000 S 289th St,King,94.2,K-12
,Public,Naval Avenue Elementary School,900 Olympic Ave,Kitsap,90.51,K-12
,Public,Neah Bay Elementary School,3560 Deer St,Clallam,89.67,K-12
,Public,Neah Bay Junior/ Senior High School,3560 Deer St,Clallam,91.23,K-12
,Public,Neely O Brien Elementary School,6300 S 236th St,King,94.68,K-12
,Public,Nelsen Middle School,2403 Jones Ave S,King,96.38,K-12
,Public,Nelson Elementary School,22109 108th Ave E,Pierce,94.59,K-12
,Public,Nespelem Elementary,229 Schoolhouse Loop Rd,Okanogan,99.34,K-12
,Public,Ness Elementary,9612 E Cataldo Ave,Spokane,87.07,K-12
,Public,New Beginnings,302 Mashell Ave N,Pierce,94.74,K-12
,Private,New Horizon School,1111 S Carr Rd,King,100.0,K-12
,Public,New Horizons High School,2020 W Argent Rd,Franklin,98.43,K-12
,Private,New Life Christian School,911 E Division Ave,Grant,68.7,K-12
,Public,New Market High School,7299 New Market St SW,Thurston,95.0,K-12
,Public,Newcastle Elementary School,8400 136th Ave SE,King,98.41,K-12
,Public,NEWESD 101 Open Doors,901 E 2nd Ave Ste 100,Spokane,90.95,K-12
,Public,Newport Heights Elementary,5225 119th Ave SE,King,92.7,K-12
,Public,Newport High School,1400 W 5th St,Pend Oreille,84.91,K-12
,Public,Newport Home Link,1302 W 5th St,Pend Oreille,59.9,K-12
,Public,Newport Senior High School,4333 Factoria Blvd SE,King,93.17,K-12
,Public,Nine Mile Falls Elementary,10102 W Charles Rd,Spokane,85.22,K-12
,Public,Nine Mile Family Partnership Program,10102 W Charles Rd,Spokane,77.36,K-12
,Public,Nisqually Middle School,8100 Steilacoom Rd SE,Thurston,98.19,K-12
,Public,NKOA & PAL,25800 Siyaya Ave NE,Kitsap,91.55,K-12
,Public,Nob Hill Elementary School,801 S 34th Ave,Yakima,96.54,K-12
,Public,Nooksack Elementary,3333 Breckenridge Rd,Whatcom,86.29,K-12
,Public,Nooksack Reengagement,3326 E Badger Rd,Whatcom,81.82,K-12
,Public,Nooksack Valley High School,3326 E Badger Rd,Whatcom,90.4,K-12
,Public,Nooksack Valley Middle School,404 W Columbia St,Whatcom,93.32,K-12
,Public,North Beach Elementary School,9018 24th Ave NW,King,99.0,K-12
,Public,North Beach Junior High School,336 State Route 115,Grays Harbor,95.41,K-12
,Public,North Beach Senior High School,336 State Route 115,Grays Harbor,92.06,K-12
,Public,North Bend Elementary School,400 E 3rd St,King,99.32,K-12
,Public,North Central High School,1600 N Howard St,Spokane,96.25,K-12
,Public,North Creek High School,3613 191st Pl SE,Snohomish,99.5,K-12
,Public,North Elementary,1200 W Craig St,Grant,83.61,K-12
,Public,North Fork Elementary School,2250 Lewis River Rd,Cowlitz,91.7,K-12
,Public,North Hill Elementary,19835 8th Ave S,King,94.58,K-12
,Public,North Kitsap High School,1780 NE Hostmark St,Kitsap,93.62,K-12
,Public,North Kitsap Options,27089 Highland Rd NE,Kitsap,91.36,K-12
,Public,North Lake Middle School,2202 123rd Ave NE,Snohomish,97.1,K-12
,Public,North Mason Homelink Program,90 E North Mason School Rd,Mason,96.15,K-12
,Public,North Mason Senior High School,150 E North Mason School Rd,Mason,91.09,K-12
,Public,North Middle School,2514 Rainier Ave,Snohomish,96.64,K-12
,Public,North Omak Elementary,615 Oak St,Okanogan,91.85,K-12
,Public,North Pines Middle School,701 N Pines Rd,Spokane,89.57,K-12
,Public,North River School,2867 N River Rd,Pacific,90.7,K-12
,Private,North Seattle French School,18560 1st Ave NE,King,100.0,K-12
,Private,North Shore Christian School,123 Wapato Point Pkwy,Chelan,14.81,K-12
,Public,North Star Elementary,7719 224th St E,Pierce,94.43,K-12
,Public,North Tapps Middle School,20029 12th St E,Pierce,94.07,K-12
,Public,North Thurston High School,600 Sleater Kinney Rd NE,Thurston,93.16,K-12
,Private,North Whidbey Kids Academy,297 NE Harvest Dr,Island,100.0,K-12
,Public,North Whidbey Middle School,67 NE Izett St,Island,89.37,K-12
,Public,Northeast Tacoma Elementary School,5412 29th St NE,Pierce,89.82,K-12
,Public,Northern Heights Elementary School,4000 Magrath Rd,Whatcom,97.26,K-12
,Private,Northern Lights Montessori - Willows Campus,14625 NE 91st St,King,100.0,K-12
,Public,Northlake Elementary School,2210 Olympia Way,Cowlitz,95.85,K-12
,Public,Northport Elementary School,404 10th St,Stevens,73.08,K-12
,Public,Northport High School,404 10th St,Stevens,82.46,K-12
,Public,Northport Homelink Program,404 10th St,Stevens,67.31,K-12
,Public,Northshore Learning Options,18101 Avondale Rd NE,King,92.2,K-12
,Public,Northshore Middle School,12101 NE 160th St,King,98.58,K-12
,Public,Northshore Online School,3330 Monte Villa Pkwy,Snohomish,85.0,K-12
,Public,Northstar Middle School,10903 NE 53rd St,King,98.7,K-12
,Private,Northwest Christian Academy,4706 Park Center Ave NE,Thurston,94.47,K-12
,Private,Northwest Christian High School,4710 Park Center Ave NE,Thurston,97.14,K-12
,Private,Northwest Christian School,904 Shaw Rd,Pierce,92.49,K-12
,Private,Northwest Christian Schools,5975 N Cedar St,Spokane,72.57,K-12
,Private,Northwest Christian Schools - Lower Campus,5028 E Bernhill Rd,Spokane,78.31,K-12
,Private,Northwest Christian Schools - Upper Campus,5104 E Bernhill Rd,Spokane,86.39,K-12
,Private,Northwest Education Academy,7535 W Kennewick Ave,Benton,100.0,K-12
,Private,Northwest Montessori School,4910 Phinney Ave N,King,92.16,K-12
,Private,Northwest School for Deaf and Hard-of-Hearing Children,15303 Westminster Way N,King,100.0,K-12
,Private,Northwest Yeshiva High School,5017 90th Ave SE,King,83.61,K-12
,Public,Northwood Elementary,9805 24th St E,Pierce,93.28,K-12
,Public,Northwood Elementary School,4030 86th Ave SE,King,96.63,K-12
,Public,Northwood Middle School,12908 N Pittsburg St,Spokane,95.35,K-12
,Public,Northwood Middle School,17007 SE 184th St,King,97.4,K-12
,Public,Nova High School,301 21st Ave E,King,98.02,K-12
,Private,NOVA School,2020 22nd Ave SE,Thurston,97.14,K-12
,Private,Nueva Esperanza Leadership Academy,3713 E A St,Franklin,96.55,K-12
,Private,Oak Harbor Christian School,675 E Whidbey Ave,Island,78.12,K-12
,Public,Oak Harbor Elementary,151 SE Midway Blvd,Island,94.4,K-12
,Public,Oak Harbor High School,950 NW 2nd Ave,Island,92.65,K-12
,Public,Oak Harbor Intermediate School,150 SW 6th Ave,Island,95.76,K-12
,Public,Oak Heights Elementary,15500 18th Ave W,Snohomish,95.85,K-12
,Public,Oakbrook Elementary School,7802 83rd Ave SW,Pierce,98.61,K-12
,Public,Oakesdale Elementary School,112 E McCoy St,Whitman,96.08,K-12
,Public,Oakesdale High School,1 St & Mccoy St,Whitman,97.4,K-12
,Public,Oakland Bay Junior High School,3301 N Shelton Springs Rd,Mason,98.01,K-12
,Public,Oakland High School,3319 S Adams St,Pierce,98.94,K-12
,Public,Oakview Elementary School,201 E Oakview Ave,Lewis,96.5,K-12
,Public,Oakville Elementary,200 S School St,Grays Harbor,94.02,K-12
,Public,Oakville High School,200 S School St,Grays Harbor,98.48,K-12
,Public,Oakville Homelink,200 S School St,Grays Harbor,86.36,K-12
,Public,OASIS K-12,557 School Rd,San Juan,79.17,K-12
,Public,OCEAN,3939 San Juan Ave,Jefferson,82.88,K-12
,Public,Ocean Beach Options Academy,500 Washington Ave S,Pacific,100.0,K-12
,Public,Ocean Park Elementary,25701 Vernon Ave,Pacific,93.5,K-12
,Public,Ocean Shores Elementary,300 Mount Olympus Ave SE,Grays Harbor,85.92,K-12
,Public,Ocosta Elementary School,2580 S Montesano St,Grays Harbor,91.29,K-12
,Public,Ocosta Junior - Senior High,2580 S Montesano St,Grays Harbor,91.7,K-12
,Private,O'Dea High School,802 Terry Ave,King,99.78,K-12
,Public,Odessa High School,311 S 1st St,Lincoln,98.88,K-12
,Public,Odle Middle School,502 143rd Ave NE,King,97.03,K-12
,Public,Odyssey Elementary,13025 17th Ave W,Snohomish,98.28,K-12
,Public,Odyssey Middle School,5780 NW Pacific Rim Blvd,Clark,97.86,K-12
,Public,Odyssey Multiage Program,9530 NE High School Rd,Kitsap,98.9,K-12
,Public,Okanogan Alternative High School,126 Main St S,Okanogan,97.22,K-12
,Public,Okanogan High School,244 5th Ave S,Okanogan,97.54,K-12
,Public,Okanogan Middle School,244 5th Ave N,Okanogan,97.88,K-12
,Public,Okanogan Outreach Alternative School,119 2nd Ave N,Okanogan,94.81,K-12
,Public,Olalla Elementary School,6100 SE Denny Bond Blvd,Kitsap,93.41,K-12
,Public,Olivia Park Elementary,200 108th St SW,Snohomish,91.7,K-12
,Private,Olympia Christian School,1215 Ethel St,Thurston,89.66,K-12
,Private,Olympia Community School,1939 Karen Frazier Rd SE,Thurston,88.57,K-12
,Public,Olympia High School,1302 North St SE,Thurston,94.33,K-12
,Public,Olympia Regional Learning Academy,2400 15th Ave SE,Thurston,86.81,K-12
,Private,Olympia Waldorf School,8126 Normandy St SE,Thurston,87.6,K-12
,Private,Olympic Christian School,43 Obrien Rd,Clallam,72.95,K-12
,Public,Olympic Elementary School,1324 30th Ave,Cowlitz,96.99,K-12
,Public,Olympic High School,7077 Stampede Blvd NW,Kitsap,98.72,K-12
,Public,Olympic Hills Elementary School,13018 20th Ave NE,King,97.07,K-12
,Public,Olympic Middle School,839 21st St SE,King,97.49,K-12
,Public,Olympic Middle School,800 E K St,Mason,96.88,K-12
,Public,Olympic Peninsula Academy,400 N 2nd Ave,Clallam,78.4,K-12
,Public,Olympic View Elementary,380 NE Regatta Dr,Island,96.91,K-12
,Public,Olympic View Elementary,1330 Horne St NE,Thurston,96.2,K-12
