Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,Public,College View Middle School,,Daviess,96.19,7th Grade
,Public,Daviess County Middle School,,Daviess,97.2,7th Grade
,Public,F T Burns Middle School,,Daviess,96.99,7th Grade
,Private,Heritage Christian School,,Daviess,29.41,7th Grade
,Public,Innovation middle school,,Daviess,97.12,7th Grade
,Private,Owensboro Catholic,,Daviess,100.0,7th Grade
,Public,Owensboro Middle School,,Daviess,98.37,7th Grade
,Private,St. Mary of the Woods School,,Daviess,92.0,7th Grade
,Public,Edmonson County Middle School,,Edmonson,91.61,7th Grade
,Public,Elliott County Middle Schools,,Elliott,92.31,7th Grade
,Public,Estill County Middle School,,Estill,97.45,7th Grade
,Public,Beaumont Middle,,Fayette,98.17,7th Grade
,Public,Bryan Station Middle,,Fayette,98.26,7th Grade
,Public,Carter G Woodson Academy,,Fayette,100.0,7th Grade
,Private,Christ the King School,,Fayette,98.15,7th Grade
,Public,Crawford Middle,,Fayette,92.9,7th Grade
,Public,Edythe Jones Hayes Middle,,Fayette,98.4,7th Grade
,Public,Jessie M Clark Middle,,Fayette,96.13,7th Grade
,Public,Leestown Middle,,Fayette,96.59,7th Grade
,Private,Lexington Christian,,Fayette,92.73,7th Grade
,Private,Lexington Latin School,,Fayette,34.38,7th Grade
,Public,Lexington Middle School,,Fayette,96.33,7th Grade
,Private,Lexington Universal Academy,,Fayette,100.0,7th Grade
,Public,Martin Luther King Jr. Academy,,Fayette,100.0,7th Grade
,Public,Mary E Britton Middle,,Fayette,91.67,7th Grade
,Private,Mary Queen of the Holy Rosary Catholic School,,Fayette,93.75,7th Grade
,Public,Morton Middle,,Fayette,97.29,7th Grade
,Private,Providence Montessori Middle School,,Fayette,94.12,7th Grade
,Private,Sayre School,,Fayette,100.0,7th Grade
,Public,SCAPA at Bluegrass,,Fayette,100.0,7th Grade
,Private,Seton Catholic School,,Fayette,95.83,7th Grade
,Public,Southern Middle,,Fayette,94.25,7th Grade
,Private,Sts Peter and Paul,,Fayette,100.0,7th Grade
,Public,Success Academy Virtual Learning,,Fayette,96.67,7th Grade
,Private,Summit Christian Academy,,Fayette,83.33,7th Grade
,Public,Tates Creek Middle,,Fayette,96.99,7th Grade
,Private,The Lexington School,,Fayette,100.0,7th Grade
,Private,Trinity Christian Academy,,Fayette,92.68,7th Grade
,Public,Winburn Middle,,Fayette,96.58,7th Grade
,Public,Simons Middle School,,Fleming,98.1,7th Grade
,Public,Allen Elementary,,Floyd,100.0,7th Grade
,Public,Betsy Layne Elementary School,,Floyd,100.0,7th Grade
,Public,Duff Allen Central Elementary,,Floyd,100.0,7th Grade
,Public,James D. Adams Middle School,,Floyd,98.23,7th Grade
,Public,John M Stumbo,,Floyd,100.0,7th Grade
,Public,May Valley Elementary School,,Floyd,97.5,7th Grade
,Public,South Floyd Elementary,,Floyd,96.43,7th Grade
,Public,Bondurant Middle,,Franklin,98.2,7th Grade
,Public,Elkhorn Middle School,,Franklin,92.95,7th Grade
,Private,Good Shepherd Catholic School,,Franklin,92.31,7th Grade
,Public,Second Street School,,Franklin,97.14,7th Grade
,Private,The Frankfort Christian Academy,,Franklin,92.0,7th Grade
,Public,Fulton County Middle,,Fulton,100.0,7th Grade
,Public,Fulton Independent School,,Fulton,85.71,7th Grade
,Public,Gallatin County Middle School,,Gallatin,99.02,7th Grade
,Public,Garrard County Middle School,,Garrard,95.72,7th Grade
,Public,Grant County Middle School,,Grant,99.12,7th Grade
,Public,Williamstown Junior High School,,Grant,95.24,7th Grade
,Public,Graves County Middle School,,Graves,94.53,7th Grade
,Public,Mayfield Middle School,,Graves,95.33,7th Grade
,Public,Grayson County Middle School,,Grayson,98.68,7th Grade
,Public,Green County Middle School,,Green,97.44,7th Grade
,Public,Greenup County School of Innovation,,Greenup,98.46,7th Grade
,Public,Mckell Middle,,Greenup,98.02,7th Grade
,Public,Raceland-Worthington,,Greenup,100.0,7th Grade
,Public,Russell Middle School,,Greenup,97.3,7th Grade
,Public,Hancock County Middle School,,Hancock,91.49,7th Grade
,Public,Bluegrass Middle school,,Hardin,87.08,7th Grade
,Public,College View Campus,,Hardin,94.44,7th Grade
,Public,East Hardin Middle School,,Hardin,96.89,7th Grade
,Public,James T. Alton,,Hardin,97.89,7th Grade
,Private,North Hardin Christian School,,Hardin,100.0,7th Grade
,Public,North Middle School,,Hardin,93.53,7th Grade
,Private,St James Catholic School,,Hardin,100.0,7th Grade
,Public,TK STONE MIDDLE SCHOOL,,Hardin,95.91,7th Grade
,Public,WEST HARDIN MIDDLE SCHOOL,,Hardin,95.51,7th Grade
,Public,Black Mtn Elem School,,Harlan,100.0,7th Grade
,Public,Cawood Elementary School,,Harlan,94.44,7th Grade
,Public,Cumberland Elementary School,,Harlan,88.57,7th Grade
,Public,Evarts Elementary School,,Harlan,93.94,7th Grade
,Public,Green Hills Elementary,,Harlan,92.86,7th Grade
,Public,Harlan Independent Schools,,Harlan,97.59,7th Grade
,Public,JACES,,Harlan,92.86,7th Grade
,Public,Rosspoint Elementary School,,Harlan,95.12,7th Grade
,Public,Wallins Elementary School,,Harlan,85.71,7th Grade
,Public,Harrison County Middle School,,Harrison,99.53,7th Grade
,Public,Bonnieville Elementary,,Hart,100.0,7th Grade
,Public,Caverna Middle School,,Hart,90.48,7th Grade
,Public,Cub Run Elementary School,,Hart,100.0,7th Grade
,Public,LeGrande Elementary,,Hart,90.32,7th Grade
,Public,Memorial,,Hart,96.67,7th Grade
,Public,Munfordville Elementary School,,Hart,95.83,7th Grade
,Private,Holy Name of Jesus Catholic School,,Henderson,97.22,7th Grade
,Public,North Middle School,,Henderson,97.77,7th Grade
,Public,South Middle,,Henderson,95.73,7th Grade
,Public,Eminence High School,,Henry,95.95,7th Grade
,Public,Henry County Middle School,,Henry,98.72,7th Grade
,Public,Hickman County High School,,Hickman,100.0,7th Grade
,Public,Browning Springs Middle School,,Hopkins,96.38,7th Grade
,Public,Dawson Springs Jr/High School,,Hopkins,95.92,7th Grade
,Public,James Madison Middle School,,Hopkins,97.14,7th Grade
,Public,South Hopkins Middle School,,Hopkins,96.91,7th Grade
,Public,West Hopkins School,,Hopkins,97.22,7th Grade
,Public,Jackson County Middle School,,Jackson,93.96,7th Grade
,Private,Academy For Individual Excellence,,Jefferson,96.55,7th Grade
,Public,Anchorage Public School,,Jefferson,93.62,7th Grade
,Private,Ascension Catholic School,,Jefferson,100.0,7th Grade
,Public,Barret Traditional Middle,,Jefferson,96.91,7th Grade
,Private,Beth Haven Christian School,,Jefferson,100.0,7th Grade
,Public,Carrithers Middle,,Jefferson,92.82,7th Grade
,Private,Christian Academy of Louisville - English Station Campus,,Jefferson,89.74,7th Grade
,Public,Conway Middle,,Jefferson,91.42,7th Grade
,Public,Crosby Middle,,Jefferson,89.37,7th Grade
,Public,Dr. Grace M. James Academy of Excellence,,Jefferson,99.03,7th Grade
,Public,Dr. J. Blaine Hudson Middle,,Jefferson,92.83,7th Grade
,Public,Echo Trail Middle,,Jefferson,94.35,7th Grade
,Public,Farnsley Middle,,Jefferson,97.67,7th Grade
,Public,Frederick Law Olmsted Academy North,,Jefferson,87.9,7th Grade
,Public,Frederick Law Olmsted Academy South,,Jefferson,89.09,7th Grade
,Public,Highland Middle,,Jefferson,94.74,7th Grade
,Private,Highlands Latin School,,Jefferson,77.19,7th Grade
,Private,Holy Spirit School,,Jefferson,79.17,7th Grade
,Private,Holy Trinity Parish School,,Jefferson,97.65,7th Grade
,Private,Islamic School of Louisville,,Jefferson,100.0,7th Grade
,Public,J. Graham Brown School,,Jefferson,96.67,7th Grade
,Public,Jefferson County Traditional Middle,,Jefferson,97.74,7th Grade
,Private,John Paul II Academy,,Jefferson,85.71,7th Grade
,Public,Johnson Traditional Middle,,Jefferson,97.58,7th Grade
,Public,Kammerer Middle,,Jefferson,92.43,7th Grade
,Private,Kentucky Country Day,,Jefferson,100.0,7th Grade
,Public,Knight Middle,,Jefferson,95.63,7th Grade
,Private,Landmark Christian Academy,,Jefferson,82.35,7th Grade
,Public,Lassiter Middle,,Jefferson,90.88,7th Grade
,Private,Louisville Collegiate School,,Jefferson,97.06,7th Grade
,Public,Marion C. Moore School,,Jefferson,89.32,7th Grade
,Private,Meredith-Dunn School,,Jefferson,92.86,7th Grade
,Public,Meyzeek Middle,,Jefferson,94.62,7th Grade
,Public,Minor Daniels Academy,,Jefferson,94.12,7th Grade
,Private,Nativity Academy,,Jefferson,90.0,7th Grade
,Public,Newburg Middle,,Jefferson,90.11,7th Grade
,Public,Noe Middle,,Jefferson,98.21,7th Grade
,Private,Notre Dame Academy,,Jefferson,97.78,7th Grade
,Private,Nur Islamic School,,Jefferson,100.0,7th Grade
,Private,Our Lady of Lourdes,,Jefferson,100.0,7th Grade
,Public,Peace Academy,,Jefferson,72.73,7th Grade
,Private,Portland Christian School,,Jefferson,93.75,7th Grade
,Public,Ramsey Middle,,Jefferson,91.37,7th Grade
,Private,Sacred Heart Schools,,Jefferson,93.33,7th Grade
,Private,Saint Agnes School,,Jefferson,100.0,7th Grade
,Private,Saint Mary Academy,,Jefferson,97.92,7th Grade
,Private,St Martha Catholic School,,Jefferson,96.43,7th Grade
,Private,St Patrick Catholic School,,Jefferson,100.0,7th Grade
,Private,St Rita Catholic School,,Jefferson,91.3,7th Grade
,Private,St. Albert the Great,,Jefferson,94.29,7th Grade
,Private,St. Andrew Academy,,Jefferson,100.0,7th Grade
,Private,St. Athanasius School,,Jefferson,100.0,7th Grade
,Private,St. Bernard Catholic School,,Jefferson,94.12,7th Grade
,Private,St. Edward Catholic School,,Jefferson,90.91,7th Grade
,Private,St. Francis of Assisi School,,Jefferson,100.0,7th Grade
,Private,St. Gabriel the Archangel,,Jefferson,98.41,7th Grade
,Private,St. Michael,,Jefferson,98.41,7th Grade
,Private,St. Nicholas Academy,,Jefferson,96.15,7th Grade
,Private,St. Paul Catholic School,,Jefferson,100.0,7th Grade
,Private,St. Raphael the Archangel Catholic School,,Jefferson,91.84,7th Grade
,Private,St. Stephen Martyr,,Jefferson,100.0,7th Grade
,Private,St.Margaret Mary Catholic School,,Jefferson,100.0,7th Grade
,Public,Stuart Middle,,Jefferson,88.68,7th Grade
,Public,The Academy @ Shawnee,,Jefferson,87.13,7th Grade
,Private,The de Paul School,,Jefferson,100.0,7th Grade
,Public,The Phoenix School Of Discovery,,Jefferson,96.72,7th Grade
,Public,Thomas Jefferson Middle,,Jefferson,84.23,7th Grade
,Private,Valiant Christian Academy,,Jefferson,88.89,7th Grade
,Public,W.E.B. DuBois Academy,,Jefferson,96.81,7th Grade
,Private,Walden SChool,,Jefferson,81.48,7th Grade
,Private,West End School,,Jefferson,90.91,7th Grade
,Public,Western Middle School for the Arts,,Jefferson,97.57,7th Grade
,Public,Westport Middle,,Jefferson,89.58,7th Grade
,Private,Whitefield Academy,,Jefferson,100.0,7th Grade
,Public,East Jessamine Middle School,,Jessamine,89.71,7th Grade
,Public,West Jessamine Middle School,,Jessamine,95.61,7th Grade
,Public,Johnson County Middle School,,Johnson,97.83,7th Grade
,Public,Paintsville Independent School District,,Johnson,87.5,7th Grade
,Public,Beechwood Independent,,Kenton,99.22,7th Grade
,Private,Blessed Sacrament,,Kenton,100.0,7th Grade
,Private,Blessed Sacrament School,,Kenton,100.0,7th Grade
,Private,Calvary Christian School,,Kenton,76.92,7th Grade
,Private,Community Christian Academy,,Kenton,81.82,7th Grade
,Public,Holmes Middle School,,Kenton,98.28,7th Grade
,Private,Holy Cross Elementary,,Kenton,95.0,7th Grade
,Public,LUDLOW HIGH SCHOOL,,Kenton,100.0,7th Grade
,Private,Saint Pius X Catholic School,,Kenton,100.0,7th Grade
,Private,St Henry Catholic School,,Kenton,100.0,7th Grade
,Private,St. Agnes School,,Kenton,100.0,7th Grade
,Private,St. Anthony,,Kenton,92.31,7th Grade
,Private,St. Augustine School,,Kenton,100.0,7th Grade
,Private,St. Cecilia Catholic School,,Kenton,94.12,7th Grade
,Private,St. Joseph,,Kenton,100.0,7th Grade
,Public,Summit View Academy,,Kenton,100.0,7th Grade
,Public,Tichenor Middle School,,Kenton,98.71,7th Grade
,Public,Turkey Foot Middle School,,Kenton,98.03,7th Grade
,Public,Twenhofel Middle School,,Kenton,98.88,7th Grade
,Private,Villa Madonna Academy,,Kenton,82.5,7th Grade
,Public,Woodland Middle School,,Kenton,97.85,7th Grade
,Public,Beaver Creek Elementary School,,Knott,89.47,7th Grade
,Public,Carr Creek Elementary School,,Knott,98.11,7th Grade
,Public,Cordia School,,Knott,100.0,7th Grade
,Public,Emmalena Elementary School,,Knott,92.31,7th Grade
,Public,Hindman Elementary School,,Knott,79.41,7th Grade
,Public,Jones Fork Elementary School,,Knott,100.0,7th Grade
,Public,Barbourville City School,,Knox,96.36,7th Grade
,Public,Knox County Middle,,Knox,95.24,7th Grade
,Public,Lynn Camp Middle High School,,Knox,93.75,7th Grade
,Public,LaRue County Middle School,,LaRue,97.92,7th Grade
,Public,East Bernstadt Independent School,,Laurel,88.0,7th Grade
,Public,north laurel middle school,,Laurel,94.74,7th Grade
,Public,south laurel middle school,,Laurel,95.8,7th Grade
,Public,Blaine Elementary School,,Lawrence,100.0,7th Grade
,Public,Fallsburg Elementary School,,Lawrence,100.0,7th Grade
,Public,Louisa Middle School,,Lawrence,96.33,7th Grade
,Private,The Millard School,,Lawrence,100.0,7th Grade
,Public,Lee County Middle High School,,Lee,98.21,7th Grade
,Public,HAYES LEWIS,,Leslie,100.0,7th Grade
,Public,Mountain View Elementary,,Leslie,100.0,7th Grade
,Public,Stinnett Elementary,,Leslie,94.87,7th Grade
,Public,W.B Muncy Elementary School,,Leslie,90.32,7th Grade
,Public,COWAN ELEMENTARY SCHOOL,,Letcher,96.55,7th Grade
,Public,Fleming Neon Middle School,,Letcher,97.37,7th Grade
,Public,Jenkins Independent School System,,Letcher,100.0,7th Grade
,Public,LETCHER ELEMENTARY-MIDDLE SCHOOL,,Letcher,96.77,7th Grade
,Public,WHITESBURG MIDDLE SCHOOL,,Letcher,98.41,7th Grade
,Public,Lewis County Middle School,,Lewis,100.0,7th Grade
,Public,Lincoln County Middle School,,Lincoln,97.49,7th Grade
,Public,Livingston County Middle School,,Livingston,95.83,7th Grade
,Public,Adairville School,,Logan,97.67,7th Grade
,Public,Auburn School,,Logan,93.06,7th Grade
,Public,Chandlers,,Logan,97.92,7th Grade
,Public,Lewisburg School,,Logan,96.77,7th Grade
,Public,Olmstead elementary,,Logan,100.0,7th Grade
,Public,Russellville Middle School,,Logan,96.15,7th Grade
,Public,Lyon County Elementary School,,Lyon,95.83,7th Grade
,Public,B Michael Caudill Middle School,,Madison,98.38,7th Grade
,Public,Berea Community Middle School,,Madison,97.22,7th Grade
,Public,Clark Moores Middle School,,Madison,98.9,7th Grade
,Public,Farristown Middle School,,Madison,95.92,7th Grade
,Public,Foley Middle School,,Madison,97.73,7th Grade
,Public,Madison Middle School,,Madison,97.51,7th Grade
,Public,Model Laboratory School EKU,,Madison,100.0,7th Grade
,Public,Herald Whitaker Middle School,,Magoffin,94.04,7th Grade
,Public,Hugh C. Spalding,,Marion,91.67,7th Grade
,Public,Lebanon Middle School,,Marion,98.15,7th Grade
,Public,Marion County Middle School,,Marion,97.92,7th Grade
,Private,St. Augustine Catholic School,,Marion,100.0,7th Grade
,Private,Christian Fellowship School,,Marshall,71.43,7th Grade
,Private,New Covenant Christian Academy,,Marshall,76.19,7th Grade
,Public,North Marshall Middle School,,Marshall,96.23,7th Grade
,Public,South Marshall Middle School,,Marshall,94.48,7th Grade
,Public,Martin County Middle School,,Martin,97.09,7th Grade
,Public,Mason County Middle School,,Mason,93.94,7th Grade
,Private,St. Patrick School,,Mason,76.47,7th Grade
,Private,Community Christian Academy,,McCracken,77.14,7th Grade
,Public,Heath Middle School,,McCracken,95.83,7th Grade
,Public,Lone Oak Middle School,,McCracken,91.49,7th Grade
,Public,Paducah Middle School,,McCracken,96.35,7th Grade
,Public,Reidland Middle School,,McCracken,90.77,7th Grade
,Private,St. Mary Middle School,,McCracken,95.65,7th Grade
,Public,McCreary County Middle School,,McCreary,96.43,7th Grade
,Public,McLean County Middle School,,McLean,96.15,7th Grade
,Public,Stuart Pepper Middle School,,Meade,98.95,7th Grade
,Public,Menifee Central School,,Menifee,93.83,7th Grade
,Public,Burgin Independent School,,Mercer,97.44,7th Grade
,Public,Kenneth D. King Middle School,,Mercer,97.41,7th Grade
,Public,Metcalfe County Middle School,,Metcalfe,97.8,7th Grade
,Public,Monroe County Middle School,,Monroe,97.66,7th Grade
,Public,J.B.McNabb Middle School,,Montgomery,98.37,7th Grade
,Public,Morgan County Middle School,,Morgan,99.13,7th Grade
,Public,Muhlenberg County Middle School,,Muhlenberg,96.59,7th Grade
,Public,Bardstown Middle School,,Nelson,97.61,7th Grade
,Public,Bloomfield Middle School,,Nelson,98.99,7th Grade
,Public,Old Kentucky Home Middle School,,Nelson,96.71,7th Grade
,Private,St. Gregory Catholic School,,Nelson,71.43,7th Grade
,Private,St. Joseph School,,Nelson,95.35,7th Grade
,Public,Nicholas County,,Nicholas,98.77,7th Grade
,Public,Ohio County Middle School,,Ohio,94.01,7th Grade
,Public,East Oldham Middle School,,Oldham,97.38,7th Grade
,Private,Francis Parker School of Louisville (Goshen Campus),,Oldham,92.86,7th Grade
,Public,North Oldham Middle School,,Oldham,97.06,7th Grade
,Public,Oldham Co Middle School,,Oldham,97.75,7th Grade
,Public,South Oldham Middle School,,Oldham,97.95,7th Grade
,Private,St. Aloysius,,Oldham,32.5,7th Grade
,Public,Maurice Bowling Middle School,,Owen,99.1,7th Grade
,Public,Owsley County,,Owsley,97.37,7th Grade
,Public,Phillip A. Sharp Middle School,,Pendleton,98.05,7th Grade
,Public,Buckhorn School,,Perry,100.0,7th Grade
,Public,East Perry Elem,,Perry,97.18,7th Grade
,Public,Hazard Middle School,,Perry,96.15,7th Grade
,Public,Robert W Combs Elementary,,Perry,93.55,7th Grade
,Public,Robinson Elementary School,,Perry,93.55,7th Grade
,Public,Viper Elementary,,Perry,88.89,7th Grade
,Public,West Perry Elementary,,Perry,94.29,7th Grade
,Public,Belfry Middle School,,Pike,97.44,7th Grade
,Public,Dorton Elementary School,,Pike,100.0,7th Grade
,Public,Feds Creek Elementary,,Pike,100.0,7th Grade
,Public,Johns Creek,,Pike,97.5,7th Grade
,Public,Millard School,,Pike,98.21,7th Grade
,Public,Mullins School,,Pike,96.74,7th Grade
,Public,Phelps High School,,Pike,100.0,7th Grade
,Public,Pikeville Independent,,Pike,98.72,7th Grade
,Public,Valley Elementary,,Pike,94.37,7th Grade
,Public,Powell County Middle School,,Powell,96.15,7th Grade
,Public,Meece Middle School,,Pulaski,98.5,7th Grade
,Public,Northern Middle School,,Pulaski,98.71,7th Grade
,Public,Science Hill Independent,,Pulaski,100.0,7th Grade
,Public,Southern Middle School,,Pulaski,97.75,7th Grade
,Public,Rockcastle County Middle School,,Rockcastle,93.3,7th Grade
,Public,Rowan Academy -In Person,,Rowan,88.89,7th Grade
,Public,Rowan County Middle School,,Rowan,95.1,7th Grade
,Public,Russell County Middle School,,Russell,97.76,7th Grade
,Public,Georgetown Middle School,,Scott,95.33,7th Grade
,Public,Royal Spring Middle School,,Scott,96.12,7th Grade
,Public,Scott Co Middle School,,Scott,96.01,7th Grade
,Private,St. John Catholic School,,Scott,92.31,7th Grade
,Private,Cornerstone Christian Academy,,Shelby,50.0,7th Grade
,Public,East Middle School,,Shelby,95.29,7th Grade
,Public,Marnel C. Moorman,,Shelby,92.42,7th Grade
,Public,West MIddle School,,Shelby,97.33,7th Grade
,Public,Franklin Simpson Middle School,,Simpson,95.92,7th Grade
,Public,Spencer County Middle School,,Spencer,100.0,7th Grade
,Public,Campbellsville Middle,,Taylor,94.59,7th Grade
,Public,Taylor County Middle School,,Taylor,95.85,7th Grade
,Public,Todd County Middle School,,Todd,95.71,7th Grade
,Public,Trigg County Public Schools,,Trigg,97.14,7th Grade
,Public,Trimble County Jr/Sr High School,,Trimble,93.42,7th Grade
,Private,John Paul II Catholic School,,Union,100.0,7th Grade
,Public,UNION COUNTY MIDDLE SCHOOL,,Union,95.42,7th Grade
,Public,Bowling Green Junior High School,,Warren,90.91,7th Grade
,Public,Drakes Creek Middle School,,Warren,96.57,7th Grade
,Private,Foundation Christian Academy,,Warren,85.71,7th Grade
,Public,Henry F Moss Middle School,,Warren,98.81,7th Grade
,Private,Legacy Christian Academy of Bowling Green,,Warren,77.78,7th Grade
,Public,South Warren Middle School,,Warren,98.44,7th Grade
,Private,St. Joseph School,,Warren,50.0,7th Grade
,Public,Warren East Middle School,,Warren,97.42,7th Grade
,Public,North Washington Elementary,,Washington,96.67,7th Grade
,Private,Saint Dominic Elementary School,,Washington,100.0,7th Grade
,Public,Washington County Middle School,,Washington,100.0,7th Grade
,Public,Wayne County Middle School,,Wayne,98.58,7th Grade
,Public,Webster County Middle School,,Webster,95.86,7th Grade
,Public,Corbin Middle School,,Whitley,96.67,7th Grade
,Public,Whitley County Middle School,,Whitley,98.13,7th Grade
,Public,Williamsburg Independent School District,,Whitley,89.55,7th Grade
,Public,Wolfe County Middle School,,Wolfe,97.06,7th Grade
,Public,Woodford County Middle School,,Woodford,97.34,7th Grade
,Public,Adair County High School,,Adair,97.96,11th Grade
,Public,Allen County Primary Center,,Allen,97.54,11th Grade
,Public,Anderson County High School,,Anderson,89.43,11th Grade
,Public,Ballard Memorial High School,,Ballard,93.75,11th Grade
,Public,Barren County High School,,Barren,98.52,11th Grade
,Public,Glasgow High School,,Barren,96.27,11th Grade
,Public,Bath County High School,,Bath,98.56,11th Grade
,Public,Cumberland County High School,,Bath,94.29,11th Grade
,Public,Bell County High School,,Bell,92.81,11th Grade
,Public,Middlesboro High School,,Bell,98.7,11th Grade
,Public,Pineville High School,,Bell,94.29,11th Grade
,Public,Accel Academy,,Boone,98.28,11th Grade
,Private,Assumption Academy,,Boone,40.0,11th Grade
,Public,Boone County High School,,Boone,96.9,11th Grade
,Public,Conner High School,,Boone,98.24,11th Grade
,Private,Our Lady of the Sacred Heart Academy,,Boone,35.71,11th Grade
,Public,Randall K Cooper High School,,Boone,97.97,11th Grade
,Public,Rise Academy,,Boone,92.86,11th Grade
,Public,Ryle High School,,Boone,96.8,11th Grade
,Private,Saint Henry District High School,,Boone,94.74,11th Grade
,Public,Walton Verona High School,,Boone,98.37,11th Grade
,Public,Bourbon County High School,,Bourbon,97.93,11th Grade
,Public,Paris High School,,Bourbon,96.72,11th Grade
,Public,Boyd County High School,,Boyd,95.85,11th Grade
,Public,Fairview Independent School,,Boyd,97.92,11th Grade
,Public,Paul G Blazer High School,,Boyd,95.81,11th Grade
,Public,Boyle County High School,,Boyle,98.55,11th Grade
,Private,Danville Christian Academy,,Boyle,95.24,11th Grade
,Public,Danville High School,,Boyle,99.02,11th Grade
,Public,Augusta Independent School,,Bracken,95.65,11th Grade
,Public,Bracken County High School,,Bracken,98.9,11th Grade
,Public,Breathitt High School,,Breathitt,97.98,11th Grade
,Public,Jackson Independent School,,Breathitt,100.0,11th Grade
,Public,Breckinridge County High School,,Breckinridge,97.63,11th Grade
,Public,Cloverport Independent Schools,,Breckinridge,100.0,11th Grade
,Public,Bullitt Central High School,,Bullitt,98.35,11th Grade
,Public,Bullitt East High School,,Bullitt,99.52,11th Grade
,Private,Micah Christian School,,Bullitt,81.82,11th Grade
,Public,North Bullitt High School,,Bullitt,98.31,11th Grade
,Public,Riverview Opportunity Center,,Bullitt,100.0,11th Grade
,Public,Butler County High School,,Butler,96.89,11th Grade
,Public,Caldwell County High School,,Caldwell,100.0,11th Grade
,Public,Calloway County High School,,Calloway,95.83,11th Grade
,Public,Murray High School,,Calloway,96.45,11th Grade
,Public,Alexandria Educational Center,,Campbell,100.0,11th Grade
,Public,Bellevue High School,,Campbell,97.78,11th Grade
,Private,Bishop Brossart High School,,Campbell,97.78,11th Grade
,Public,Campbell County High School,,Campbell,97.13,11th Grade
,Public,Dayton High School,,Campbell,100.0,11th Grade
,Public,Highlands High School,,Campbell,96.0,11th Grade
,Private,Newport Central Catholic High School,,Campbell,96.83,11th Grade
,Public,Newport High School,,Campbell,100.0,11th Grade
,Public,Newport School of Innovation,,Campbell,100.0,11th Grade
,Public,Carlisle County High School,,Carlisle,93.88,11th Grade
,Public,Carroll County High School,,Carroll,99.35,11th Grade
,Public,East Carter High School,,Carter,96.97,11th Grade
,Public,West Carter High School,,Carter,98.28,11th Grade
,Public,Casey County High School,,Casey,99.36,11th Grade
,Public,Christian County High School,,Christian,99.28,11th Grade
,Public,Christian County Public Schools VLA,,Christian,100.0,11th Grade
,Private,Heritage Christian Academy,,Christian,91.43,11th Grade
,Public,Hopkinsville High School,,Christian,99.62,11th Grade
,Private,University Heights Academy,,Christian,100.0,11th Grade
,Public,George Rogers Clark High School,,Clark,97.38,11th Grade
,Private,Grace Bible Academy,,Clark,78.57,11th Grade
,Public,Clay County High School,,Clay,95.56,11th Grade
,Private,Oneida Baptist Institute,,Clay,60.71,11th Grade
,Public,Clinton County High School,,Clinton,97.75,11th Grade
,Public,Crittenden County High,,Crittenden,96.05,11th Grade
,Public,Apollo High School,,Daviess,95.5,11th Grade
,Public,Davies County High School,,Daviess,97.4,11th Grade
,Public,Emerson Academy,,Daviess,100.0,11th Grade
,Public,Heritage Park High School,,Daviess,91.89,11th Grade
,Private,Owensboro Catholic,,Daviess,100.0,11th Grade
,Public,Owensboro High School,,Daviess,96.32,11th Grade
,Public,Owensboro innovation academy,,Daviess,97.01,11th Grade
,Private,Trinity High School,,Daviess,82.76,11th Grade
,Public,Edmonson County High School,,Edmonson,96.15,11th Grade
,Public,Elliott County High School,,Elliott,95.95,11th Grade
,Public,Estill County High School,,Estill,95.97,11th Grade
,Public,Bryan Station High,,Fayette,95.63,11th Grade
,Public,Carter G Woodson Academy,,Fayette,100.0,11th Grade
,Public,Fayette County Learning Center,,Fayette,100.0,11th Grade
,Public,Frederick Douglass High,,Fayette,98.29,11th Grade
,Public,Henry Clay High School,,Fayette,95.9,11th Grade
,Public,Lafayette High,,Fayette,96.35,11th Grade
,Private,Lexington Catholic High School,,Fayette,96.27,11th Grade
,Private,Lexington Christian,,Fayette,97.64,11th Grade
,Private,Lexington Latin School,,Fayette,21.05,11th Grade
,Public,Opportunity Middle College,,Fayette,94.0,11th Grade
,Public,Paul Laurence Dunbar High,,Fayette,97.56,11th Grade
,Private,Sayre School,,Fayette,97.1,11th Grade
,Public,Steam Academy,,Fayette,98.15,11th Grade
,Public,Success Academy,,Fayette,95.45,11th Grade
,Public,Success Academy Virtual Learning Academy,,Fayette,95.31,11th Grade
,Public,Tates Creek High School,,Fayette,97.39,11th Grade
,Private,Trinity Christian Academy,,Fayette,100.0,11th Grade
,Public,Fleming County High School,,Fleming,98.24,11th Grade
,Public,Betsy Layne High School,,Floyd,100.0,11th Grade
,Public,Floyd Central High School,,Floyd,99.07,11th Grade
,Public,Prestonsburg High,,Floyd,96.92,11th Grade
,Public,Frankfort High,,Franklin,95.0,11th Grade
,Public,Franklin County High School,,Franklin,95.3,11th Grade
,Private,The Frankfort Christian Academy,,Franklin,100.0,11th Grade
,Public,Western Hills High School,,Franklin,96.46,11th Grade
,Public,Fulton County High,,Fulton,100.0,11th Grade
,Public,Fulton Independent School,,Fulton,100.0,11th Grade
,Public,Gallatin County High School,,Gallatin,97.96,11th Grade
,Public,Garrard County High School,,Garrard,95.12,11th Grade
,Public,Grant County High School,,Grant,98.35,11th Grade
,Public,Williamstown Senior High School,,Grant,97.3,11th Grade
,Public,Graves County High School,,Graves,97.59,11th Grade
,Public,Mayfield High Scho0l,,Graves,100.0,11th Grade
,Private,Northside Baptist Christian School,,Graves,84.62,11th Grade
