Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,Public,Ponus Ridge Steam Academy,21 Hunters Lane,Fairfield,97.2,7th Grade
,Public,Roton Middle School,201 Highland Avenue,Fairfield,97,7th Grade
,Public,West Rocks Middle School,81 West Rocks Rd.,Fairfield,99.5,7th Grade
,Public,Integrated Day Charter School,668 Thermos Ave,New London,97.7,7th Grade
,Public,Kelly STEAM Middle School,25 Mahan Dr.,New London,98.2,7th Grade
,Public,Teacher's Global Magnet Middle School,15 Teacher's Dr.,New London,96.9,7th Grade
,Public,Leonard J Tyl Middle School,166 Chesterfield Rd,New London,97.5,7th Grade
,Public,SWIFT MIDDLE SCHOOL,250 COLONIAL ST,Litchfield,98.5,7th Grade
,Public,Lyme Old Lyme Middle School,53 Lyme Street,New London,95.7,7th Grade
,Public,Old Saybrook Middle School,60 Sheffield Street,Middlesex,98.8,7th Grade
,Public,Amity Middle School Orange,100 Ohman Avenue,New Haven,99.5,7th Grade
,Public,Oxford Middle School,40 Great Oak Road,New Haven,95.5,7th Grade
,Public,Plainfield Central Middle School,75 Canterbury Road,Windham,91.7,7th Grade
,Public,Middle School of Plainville,150 Northwest Drive,Hartford,97.4,7th Grade
,Public,JFK Middle School,1071 S. Main Street,Hartford,96.4,7th Grade
,Public,Pomfret Community School,20 Pomfret St,Windham,94.6,7th Grade
,Non-public,Rectory School,528 Pomfret Street,Windham,93,7th Grade
,Public,Portland Middle School,93 High St,Middlesex,97.2,7th Grade
,Public,Preston Plains Middle School,1 Route 164,New London,97.5,7th Grade
,Public,Long River Middle School,38 Columbia Ave,New Haven,94.2,7th Grade
,Public,PUTNAM MIDDLE,35 WICKER STREET,Windham,100,7th Grade
,Public,John Read Middle School,486 Redding Road,Fairfield,94.1,7th Grade
,Public,East Ridge Middle School,10 East Ridge Road,Fairfield,96.3,7th Grade
,Public,Scotts Ridge Middle School,750 North Salem Rd,Fairfield,97.8,7th Grade
,Public,Albert D. Griswold Middle School,144 Bailey Rd,Hartford,98.6,7th Grade
,Public,Salem School,200 Hartford Road,New London,97.5,7th Grade
,Public,Seymour Middle School,211 Mountain Road,New Haven,93.8,7th Grade
,Public,Shelton Intermediate School,675 Constitution Boulevard North,Fairfield,97.7,7th Grade
,Public,The Sherman School,2 Route 37 East,Fairfield,93.8,7th Grade
,Public,Henry James Memorial School,155 Firetown Road,Hartford,99.1,7th Grade
,Public,Mabelle B. Avery Middle School,1 vision blvd,Tolland,98.2,7th Grade
,Public,Timothy Edwards Middle School,100 Arnold Way,Hartford,97.4,7th Grade
,Public,Rochambeau Middle School,100 Peter Rd,New Haven,95.2,7th Grade
,Public,DePaolo Middle School,385 Pleasant Street,Hartford,97.9,7th Grade
,Public,Stafford Middle School,21 Levinthal Run,Tolland,89,7th Grade
,Public,Cloonan Middle School,11 W North St,Fairfield,68.9,7th Grade
,Public,Dolan Middle School,51 Toms Road,Fairfield,96.3,7th Grade
,Non-public,King,1450 Newfield Avenue,Fairfield,95.7,7th Grade
,Public,Rippowam Middle School,381 High Ridge Rd,Fairfield,98.2,7th Grade
,Public,Rogers International School,202 Blachley Road,Fairfield,93.5,7th Grade
,Public,Scofield Magnet Middle School,641 Scofieldtown Road,Fairfield,95.7,7th Grade
,Non-public,Stamford Charter School For Excellence,1 Schuyler Avenue,Fairfield,89.1,7th Grade
,Public,Strawberry Hill School,200 Strawberry Hill Ave,Fairfield,98.9,7th Grade
,Public,Turn of River School,117 Vine Road,Fairfield,97.7,7th Grade
,Public,Sterling Community School,251 Sterling Road,Windham,100,7th Grade
,Public,Mansfield Middle School,205 Spring Hill Rd.,Tolland,100,7th Grade
,Public,Flood Middle School,490 Chapel St.,Fairfield,99.2,7th Grade
,Public,Wooster Middle School,150 Lincoln Street,Fairfield,99.6,7th Grade
,Public,Suffield Middle School,350 Mountain Road,Hartford,97.4,7th Grade
,Public,Eli Terry Junior Middle School,21 N. Main Street,Litchfield,97.4,7th Grade
,Public,Thomaston High School,185 Branch Road,Litchfield,96.7,7th Grade
,Public,Tolland Middle School,1 Falcon Way,Tolland,96.9,7th Grade
,Public,Torrington Middle School,200 Middle School Dr.,Litchfield,99.7,7th Grade
,Non-public,Christian Heritage School,575 White Plains Rd,Fairfield,91.4,7th Grade
,Public,Hillcrest Middle School,530 Daniels Farm Rd,Fairfield,97.5,7th Grade
,Public,Madison Middle School,4630 Madison Avenue,Fairfield,97.8,7th Grade
,Non-public,Saint Bernard School,1593 Norwich- New London Turnpike,New London,100,7th Grade
,Public,Vernon Center Middle School,777 Hartford Turnpike,Tolland,98.6,7th Grade
,Public,Dag Hammarskjold Middle School,106 Pond Hill Rd,New Haven,96.9,7th Grade
,Public,James H. Moran Middle School,141 Hope Hill Road,New Haven,96.9,7th Grade
,Public,Shepaug Valley School,159 South St,Litchfield,95.6,7th Grade
,Non-public,Rumsey Hall School,201 Romford Road,Litchfield,100,7th Grade
,Public,ACES at Chase,565 Chase Parkway,New Haven,99,7th Grade
,Non-public,Brass City Charter School,289 Willow St,New Haven,100,7th Grade
,Public,Carrington,24 Kenmore Ave,New Haven,96,7th Grade
,Public,Duggan,38 West Porter Street,New Haven,100,7th Grade
,Public,GILMARTIN ELEMENTARY,94 SPRINGLAKE ROAD,New Haven,100,7th Grade
,Public,Jonathan Reed Elementary School,33 Griggs Street,New Haven,98.2,7th Grade
,Public,Michael F. Wallace Middle School,3465 East Main Street,New Haven,98.4,7th Grade
,Public,North End Middle School,534 Bucks Hill Road,New Haven,98.8,7th Grade
,Public,Waterbury Arts Magnet School,16 Elm St,New Haven,98.2,7th Grade
,Public,Wendell Cross,1255 Hamilton Avenue,New Haven,100,7th Grade
,Public,Westside Middle School,483 Chase Parkway,New Haven,99.6,7th Grade
,Non-public,Yeshiva K'Tana,47 Buckingham St,New Haven,94.8,7th Grade
,Public,Clark Lane Middle School,105 Clark Lane,New London,99.4,7th Grade
,Public,Bristow Middle School,34 Highland Street,Hartford,96.2,7th Grade
,Public,King Philip Middle School,100 King Philip Dr,Hartford,98.8,7th Grade
,Non-public,Kingswood Oxford School,170 Kingswood Road,Hartford,100,7th Grade
,Non-public,Renbrook,2865 Albany Ave,Hartford,100,7th Grade
,Public,Sedwick Middle School,128 Sedgwick Rd,Hartford,99.3,7th Grade
,Public,Bailey,106 Morgan Lane,New Haven,99.5,7th Grade
,Public,Engineering and Science University Magnet School,500 Boston Post Road,New Haven,97.8,7th Grade
,Public,Westbrook Middle School,154 Mcveagh Road,Middlesex,94,7th Grade
,Public,Weston Middle School,135 School Road,Fairfield,95.7,7th Grade
,Public,Bedford Middle School,88 North Avenue,Fairfield,95.5,7th Grade
,Public,Coleytown Middle School,255 North Avenue,Fairfield,96.9,7th Grade
,Non-public,Greens Farms Academy,35 Beachside Ave,Fairfield,98.5,7th Grade
,Non-public,Corpus Christi School,581 Silas Deane Highway,Hartford,97.3,7th Grade
,Public,Silas Deane Middle School,551 Silas Deane Highway,Hartford,98.6,7th Grade
,Public,Windham Middle School,123 Quarry Street,Windham,97.8,7th Grade
,Public,Hall Memorial School,111River Road,Tolland,97.7,7th Grade
,Public,Middlebrook,131 School Rd,Fairfield,96.9,7th Grade
,Public,Sage Park Middle School,25 Sage Park Road,Hartford,99.2,7th Grade
,Public,Regional School District 7,100 Battistoni  Drive,Litchfield,97.1,7th Grade
,Public,The Gilbert School,200 Williams Ave,Litchfield,98.9,7th Grade
,Public,Tyrrell Middle School,500 Todd Road,New Haven,99.4,7th Grade
,Public,Woodbury Middle School,67 Washington Avenue,Litchfield,96.9,7th Grade
,Public,Woodstock Middle School,147B Route 169,Windham,92.4,7th Grade
