Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,,Young Audiences Charter School,,Jefferson,94.25,Kindergarten
,,Young Audiences Charter School at Kate Middleton,,Jefferson,100.0,6th Grade
,,Young Audiences Charter School at Kate Middleton,,Jefferson,96.3,11th Grade
,,Elton Elementary School,,Jefferson Davis,87.5,Kindergarten
,,Elton High School,,Jefferson Davis,97.37,6th Grade
,,Elton High School,,Jefferson Davis,100.0,11th Grade
,,Fenton Elementary School,,Jefferson Davis,100.0,6th Grade
,,Fenton Elementary School,,Jefferson Davis,100.0,Kindergarten
,,Hathaway High School,,Jefferson Davis,97.37,6th Grade
,,Hathaway High School,,Jefferson Davis,100.0,11th Grade
,,Hathaway High School,,Jefferson Davis,89.8,Kindergarten
,,James Ward Elementary School,,Jefferson Davis,96.33,Kindergarten
,,Jennings Elementary School,,Jefferson Davis,89.39,6th Grade
,,Jennings High School,,Jefferson Davis,99.2,11th Grade
,,Lacassine High School,,Jefferson Davis,97.22,6th Grade
,,Lacassine High School,,Jefferson Davis,100.0,11th Grade
,,Lacassine High School,,Jefferson Davis,92.86,Kindergarten
,,Lake Arthur Elementary School,,Jefferson Davis,100.0,6th Grade
,,Lake Arthur Elementary School,,Jefferson Davis,94.0,Kindergarten
,,Lake Arthur High School,,Jefferson Davis,100.0,11th Grade
,,Our Lady Immaculate School,,Jefferson Davis,92.31,6th Grade
,,Our Lady Immaculate School,,Jefferson Davis,69.57,Kindergarten
,,Welsh Elementary School,,Jefferson Davis,93.24,Kindergarten
,,Welsh High School,,Jefferson Davis,100.0,11th Grade
,,Welsh-Roanoke Junior High School,,Jefferson Davis,94.12,6th Grade
,,Fellowship Elementary School,,La Salle,100.0,6th Grade
,,Fellowship Elementary School,,La Salle,90.48,Kindergarten
,,Jena Elementary School,,La Salle,90.53,Kindergarten
,,Jena High School,,La Salle,98.23,11th Grade
,,Jena Junior High School,,La Salle,95.19,6th Grade
,,Lasalle High School,,La Salle,95.83,11th Grade
,,Lasalle Junior High School,,La Salle,97.92,6th Grade
,,Nebo Elementary School,,La Salle,100.0,6th Grade
,,Nebo Elementary School,,La Salle,100.0,Kindergarten
,,Olla-Standard Elementary School,,La Salle,95.16,Kindergarten
,,Acadian Middle School,,Lafayette,99.1,6th Grade
,,Acadiana High School,,Lafayette,96.69,11th Grade
,,Acadiana Renaissance Charter Academy,,Lafayette,94.12,6th Grade
,,Acadiana Renaissance Charter Academy,,Lafayette,94.01,11th Grade
,,Acadiana Renaissance Charter Academy,,Lafayette,85.76,Kindergarten
,,Alice N. Boucher Elementary School,,Lafayette,88.33,Kindergarten
,,Ascension Episcopal School,,Lafayette,90.63,6th Grade
,,Billeaud Elementary,,Lafayette,89.86,Kindergarten
,,Broadmoor Elementary School,,Lafayette,91.35,Kindergarten
,,Broussard Middle School,,Lafayette,98.6,6th Grade
,,Carencro Bob Lilly Elementary School,,Lafayette,92.73,Kindergarten
,,Carencro Catholic Elementary School,,Lafayette,100.0,6th Grade
,,Carencro Catholic Elementary School,,Lafayette,86.36,Kindergarten
,,Carencro High School,,Lafayette,99.57,11th Grade
,,Carencro Middle School,,Lafayette,98.05,6th Grade
,,Cathedral Carmel School,,Lafayette,97.78,6th Grade
,,Cathedral Carmel School,,Lafayette,95.0,Kindergarten
,,Charles M. Burke Elementary School,,Lafayette,89.87,Kindergarten
,,Duson Elementary School,,Lafayette,77.78,Kindergarten
,,Early College Academy,,Lafayette,100.0,11th Grade
,,Edgar Martin Middle School,,Lafayette,96.32,6th Grade
,,Episcopal School of Acadiana,,Lafayette,92.31,Kindergarten
,,Ernest Gallet Elementary School,,Lafayette,88.89,Kindergarten
,,Evangeline Elementary School,,Lafayette,95.88,Kindergarten
,,First Baptist Christian School,,Lafayette,91.67,6th Grade
,,First Baptist Christian School,,Lafayette,92.31,11th Grade
,,First Baptist Christian School,,Lafayette,78.79,Kindergarten
,,Green T. Lindon Elementary School,,Lafayette,93.88,Kindergarten
,,Holy Family Catholic School,,Lafayette,91.84,Kindergarten
,,J. Wallace James Elementary School,,Lafayette,100.0,6th Grade
,,J. Wallace James Elementary School,,Lafayette,90.0,Kindergarten
,,J.W. Faulk Elementary School,,Lafayette,97.62,6th Grade
,,J.W. Faulk Elementary School,,Lafayette,85.71,Kindergarten
,,Jcfa-Lafayette,,Lafayette,100.0,11th Grade
,,John Paul the Great Academy/Lafayette,,Lafayette,92.86,6th Grade
,,John Paul the Great Academy/Lafayette,,Lafayette,88.46,11th Grade
,,John Paul the Great Academy/Lafayette,,Lafayette,57.14,Kindergarten
,,Judice Middle School,,Lafayette,96.06,6th Grade
,,Katharine Drexel Elementary School,,Lafayette,87.36,Kindergarten
,,L. Leo Judice Elementary School,,Lafayette,96.83,6th Grade
,,L. Leo Judice Elementary School,,Lafayette,96.67,Kindergarten
,,L.J. Alleman Middle School,,Lafayette,95.98,6th Grade
,,Lafayette Christian Academy,,Lafayette,92.19,6th Grade
,,Lafayette Christian Academy,,Lafayette,95.65,11th Grade
,,Lafayette Christian Academy,,Lafayette,80.3,Kindergarten
,,Lafayette High School,,Lafayette,96.49,11th Grade
,,Lafayette Middle School,,Lafayette,98.86,6th Grade
,,Lafayette Renaissance Charter Academy,,Lafayette,98.77,6th Grade
,,Lafayette Renaissance Charter Academy,,Lafayette,62.5,11th Grade
,,Lafayette Renaissance Charter Academy,,Lafayette,92.31,Kindergarten
,,Live Oak Elementary School,,Lafayette,88.41,Kindergarten
,,Middlebrook Elementary School,,Lafayette,97.01,Kindergarten
,,Milton Elementary School,,Lafayette,98.11,6th Grade
,,Milton Elementary School,,Lafayette,87.7,Kindergarten
,,Myrtle Place Elementary School,,Lafayette,91.67,Kindergarten
,,Northside High School,,Lafayette,99.27,11th Grade
,,O. Comeaux High School,,Lafayette,98.47,11th Grade
,,Ossun Elementary School,,Lafayette,91.3,Kindergarten
,,Our Lady of Fatima School,,Lafayette,97.99,6th Grade
,,Our Lady of Fatima School,,Lafayette,89.13,Kindergarten
,,Paul Breaux Middle School,,Lafayette,100.0,6th Grade
,,Prairie Elementary School,,Lafayette,97.53,6th Grade
,,Prairie Elementary School,,Lafayette,94.44,Kindergarten
,,Raphael Baranco Elem,,Lafayette,80.0,Kindergarten
,,Ridge Elementary School,,Lafayette,95.0,Kindergarten
,,S.J. Montgomery Elementary School,,Lafayette,96.51,Kindergarten
,,Scott Middle School,,Lafayette,97.6,6th Grade
,,Southside High School,,Lafayette,98.34,11th Grade
,,St. Cecilia School,,Lafayette,95.65,6th Grade
,,St. Cecilia School,,Lafayette,75.68,Kindergarten
,,St. Genevieve School,,Lafayette,83.72,Kindergarten
,,St. Peter & Paul Catholic School,,Lafayette,96.88,6th Grade
,,St. Peter & Paul Catholic School,,Lafayette,92.68,Kindergarten
,,St. Pius Elementary School,,Lafayette,94.81,6th Grade
,,St. Pius Elementary School,,Lafayette,78.13,Kindergarten
,,St. Thomas More Catholic High School,,Lafayette,96.36,11th Grade
,,Sts. Leo-Seton School,,Lafayette,97.83,6th Grade
,,Sts. Leo-Seton School,,Lafayette,90.57,Kindergarten
,,Teurlings Catholic High School,,Lafayette,98.71,11th Grade
,,Thibodeaux Technical/Stems,,Lafayette,97.57,6th Grade
,,Thibodeaux Technical/Stems,,Lafayette,98.76,11th Grade
,,Westminster Christian Academy,,Lafayette,93.18,6th Grade
,,Westminster Christian Academy,,Lafayette,81.82,11th Grade
,,Westminster Christian Academy,,Lafayette,68.63,Kindergarten
,,Westside Elementary School,,Lafayette,93.33,Kindergarten
,,Willow Charter Academy,,Lafayette,98.48,6th Grade
,,Willow Charter Academy,,Lafayette,91.89,Kindergarten
,,Woodvale Elementary School,,Lafayette,87.5,Kindergarten
,,Youngsville Middle School,,Lafayette,98.29,6th Grade
,,Bayou Blue Elementary School,,Lafourche,94.78,Kindergarten
,,Bayou Blue Middle School,,Lafourche,97.5,6th Grade
,,Bayou Boeuf Elementary School,,Lafourche,96.77,Kindergarten
,,Bayou Community Academy,,Lafourche,98.18,6th Grade
,,Bayou Community Academy,,Lafourche,91.07,Kindergarten
,,Central Lafourche High School,,Lafourche,98.28,11th Grade
,,Chackbay Elementary School,,Lafourche,97.96,Kindergarten
,,Cut off Elementary School,,Lafourche,92.86,Kindergarten
,,E.D. White Catholic High School,,Lafourche,96.48,11th Grade
,,Galliano Elementary School,,Lafourche,97.78,Kindergarten
,,Golden Meadow Lower Elementary School,,Lafourche,91.3,Kindergarten
,,Golden Meadow Middle School,,Lafourche,99.01,6th Grade
,,Holy Rosary School,,Lafourche,90.0,6th Grade
,,Holy Rosary School,,Lafourche,84.21,Kindergarten
,,Larose-Cut off Middle School,,Lafourche,97.92,6th Grade
,,Lockport Lower Elementary School,,Lafourche,91.09,Kindergarten
,,Lockport Middle School,,Lafourche,92.21,6th Grade
,,North Larose Lower Elementary School,,Lafourche,94.12,Kindergarten
,,Raceland Lower Elementary School,,Lafourche,93.33,Kindergarten
,,Raceland Middle School,,Lafourche,98.78,6th Grade
,,Sixth Ward Middle School,,Lafourche,97.92,6th Grade
,,South Lafourche High School,,Lafourche,99.63,11th Grade
,,South Larose Lower Elementary School,,Lafourche,92.68,Kindergarten
,,St. Charles Elementary School,,Lafourche,87.5,Kindergarten
,,St. Genevieve School,,Lafourche,94.55,6th Grade
,,St. Genevieve School,,Lafourche,87.84,Kindergarten
,,St. Joseph Elementary School,,Lafourche,98.55,6th Grade
,,St. Joseph Elementary School,,Lafourche,80.0,Kindergarten
,,St. Mary's Nativity School,,Lafourche,100.0,6th Grade
,,St. Mary's Nativity School,,Lafourche,96.15,Kindergarten
,,The Max Charter School,,Lafourche,92.31,6th Grade
,,Thibodaux Elementary School,,Lafourche,93.81,Kindergarten
,,Thibodaux High School,,Lafourche,96.38,11th Grade
,,Thibodaux Middle School,,Lafourche,99.44,6th Grade
,,Virtual Academy of Lafourche,,Lafourche,92.86,6th Grade
,,Virtual Academy of Lafourche,,Lafourche,94.0,11th Grade
,,Virtual Academy of Lafourche,,Lafourche,92.31,Kindergarten
,,A. E. Phillips Laboratory School,,Lincoln,100.0,6th Grade
,,A. E. Phillips Laboratory School,,Lincoln,91.49,Kindergarten
,,Cedar Creek School,,Lincoln,95.35,6th Grade
,,Cedar Creek School,,Lincoln,100.0,11th Grade
,,Cedar Creek School,,Lincoln,89.29,Kindergarten
,,Choudrant Elementary School,,Lincoln,87.3,Kindergarten
,,Choudrant High School,,Lincoln,97.18,6th Grade
,,Choudrant High School,,Lincoln,100.0,11th Grade
,,Dubach School,,Lincoln,92.31,Kindergarten
,,Glenview Elementary School,,Lincoln,96.72,Kindergarten
,,Hillcrest Elementary School,,Lincoln,95.58,Kindergarten
,,I. A. Lewis Elementary School,,Lincoln,98.85,6th Grade
,,Lincoln Preparatory School #2,,Lincoln,100.0,6th Grade
,,Lincoln Preparatory School #2,,Lincoln,100.0,11th Grade
,,Ruston High School,,Lincoln,99.29,11th Grade
,,Simsboro High School,,Lincoln,100.0,6th Grade
,,Simsboro High School,,Lincoln,100.0,11th Grade
,,Simsboro High School,,Lincoln,96.67,Kindergarten
,,Albany High School,,Livingston,97.54,11th Grade
,,Albany Lower Elementary School,,Livingston,85.9,Kindergarten
,,Albany Middle School,,Livingston,95.52,6th Grade
,,Amite Christian School,,Livingston,85.71,6th Grade
,,Amite Christian School,,Livingston,77.42,Kindergarten
,,Denham Springs Elementary School,,Livingston,93.51,Kindergarten
,,Denham Springs High School,,Livingston,96.81,11th Grade
,,Denham Springs Junior High School,,Livingston,97.86,6th Grade
,,Doyle Elementary School,,Livingston,90.91,Kindergarten
,,Doyle High School,,Livingston,95.79,6th Grade
,,Doyle High School,,Livingston,98.82,11th Grade
,,Eastside Elementary School,,Livingston,85.07,Kindergarten
,,French Settlement Elementary School,,Livingston,100.0,6th Grade
,,French Settlement Elementary School,,Livingston,92.31,Kindergarten
,,Freshwater Elementary School,,Livingston,92.86,Kindergarten
,,Frost School,,Livingston,100.0,6th Grade
,,Frost School,,Livingston,94.74,Kindergarten
,,Gray's Creek Elementary School,,Livingston,95.59,Kindergarten
,,Holden High School,,Livingston,95.83,6th Grade
,,Holden High School,,Livingston,100.0,11th Grade
,,Holden High School,,Livingston,76.6,Kindergarten
,,Juban Parc Elementary,,Livingston,93.88,Kindergarten
,,Juban Parc Junior High,,Livingston,99.44,6th Grade
,,Levi Milton Elementary School,,Livingston,95.1,Kindergarten
,,Lewis Vincent Elementary School,,Livingston,95.12,Kindergarten
,,Live Oak Elementary School,,Livingston,93.64,Kindergarten
,,Live Oak High School,,Livingston,97.14,11th Grade
,,Live Oak Middle School,,Livingston,97.67,6th Grade
,,Maurepas School,,Livingston,100.0,6th Grade
,,Maurepas School,,Livingston,100.0,11th Grade
,,Maurepas School,,Livingston,95.45,Kindergarten
,,North Corbin Elementary School,,Livingston,87.65,Kindergarten
,,North Corbin Junior High School,,Livingston,99.12,6th Grade
,,North Live Oak Elementary School,,Livingston,87.76,Kindergarten
,,Open Door Christian Academy,,Livingston,87.5,6th Grade
,,Open Door Christian Academy,,Livingston,100.0,11th Grade
,,Open Door Christian Academy,,Livingston,93.55,Kindergarten
,,Seventh Ward Elementary School,,Livingston,90.38,Kindergarten
,,South Fork Elementary,,Livingston,91.92,Kindergarten
,,South Live Oak Elementary School,,Livingston,83.78,Kindergarten
,,South Walker Elementary School,,Livingston,94.81,Kindergarten
,,Southside Elementary School,,Livingston,95.0,Kindergarten
,,Southside Junior High School,,Livingston,98.38,6th Grade
,,Springfield Elementary School,,Livingston,79.38,Kindergarten
,,Springfield Middle School,,Livingston,100.0,6th Grade
,,Walker Elementary School,,Livingston,86.21,Kindergarten
,,Walker High School,,Livingston,97.75,11th Grade
,,Walker Junior High School,,Livingston,98.27,6th Grade
,,Westside Junior High School,,Livingston,97.71,6th Grade
,,Madison High School,,Madison,98.75,11th Grade
,,Madison Middle School,,Madison,97.44,6th Grade
,,Tallulah Academy-Delta Christian School,,Madison,100.0,6th Grade
,,Tallulah Academy-Delta Christian School,,Madison,100.0,11th Grade
,,Tallulah Elementary School,,Madison,88.64,Kindergarten
,,Bastrop High School,,Morehouse,96.95,11th Grade
,,Delta Elementary School,,Morehouse,100.0,6th Grade
,,Delta Elementary School,,Morehouse,97.96,Kindergarten
,,Morehouse Elementary School,,Morehouse,100.0,6th Grade
,,Morehouse Elementary School,,Morehouse,98.28,Kindergarten
,,Morehouse Magnet School,,Morehouse,100.0,6th Grade
,,Morehouse Magnet School,,Morehouse,100.0,Kindergarten
,,Prairie View Academy,,Morehouse,90.48,6th Grade
,,Prairie View Academy,,Morehouse,100.0,11th Grade
,,East Natchitoches Elementary & Middle School,,Natchitoches,100.0,6th Grade
,,Fairview-Alpha Elementary & Junior High School,,Natchitoches,97.06,6th Grade
,,Fairview-Alpha Elementary & Junior High School,,Natchitoches,86.21,Kindergarten
,,Goldonna Elementary & Junior High School,,Natchitoches,100.0,6th Grade
,,Goldonna Elementary & Junior High School,,Natchitoches,85.71,Kindergarten
,,L.P. Vaughn Elementary & Middle School,,Natchitoches,95.4,Kindergarten
,,Lakeview Junior-Senior High School,,Natchitoches,97.37,11th Grade
,,Louisiana School For Math Science And the Arts,,Natchitoches,100.0,11th Grade
,,Marthaville Elementary & Junior High School,,Natchitoches,100.0,6th Grade
,,Marthaville Elementary & Junior High School,,Natchitoches,100.0,Kindergarten
,,N.S.U. Elementary Lab School,,Natchitoches,100.0,Kindergarten
,,N.S.U. Middle Lab School,,Natchitoches,100.0,6th Grade
,,Natchitoches Central High School,,Natchitoches,99.64,11th Grade
,,Natchitoches Magnet School,,Natchitoches,97.14,6th Grade
,,Natchitoches Magnet School,,Natchitoches,100.0,Kindergarten
,,Provencal Elementary & Junior High School,,Natchitoches,100.0,6th Grade
,,Provencal Elementary & Junior High School,,Natchitoches,97.56,Kindergarten
,,St. Mary's Elementary & High School,,Natchitoches,100.0,6th Grade
,,St. Mary's Elementary & High School,,Natchitoches,100.0,11th Grade
,,Abramson Science & Technology Charter School,,Orleans,99.34,11th Grade
,,Academy of the Sacred Heart,,Orleans,100.0,6th Grade
,,Academy of the Sacred Heart,,Orleans,98.28,11th Grade
,,Academy of the Sacred Heart,,Orleans,96.0,Kindergarten
,,Accelerated Academy at Booker T. Washington,,Orleans,99.21,11th Grade
,,Alice Harte Elementary Charter School,,Orleans,94.03,Kindergarten
,,Andrew H. Wilson Charter School,,Orleans,98.21,6th Grade
,,Arthur Ashe Charter,,Orleans,98.82,6th Grade
,,Arthur Ashe Charter,,Orleans,95.08,Kindergarten
,,Audubon Charter Lower School - Broadway,,Orleans,95.7,Kindergarten
,,Audubon Charter School - Gentilly,,Orleans,98.11,6th Grade
,,Audubon Charter School - Gentilly,,Orleans,80.0,Kindergarten
,,Audubon Charter Upper School - Constance,,Orleans,95.24,6th Grade
,,Benjamin Franklin Elem. Math-Science Magnet,,Orleans,97.22,6th Grade
,,Benjamin Franklin Elem. Math-Science Magnet,,Orleans,92.11,Kindergarten
,,Benjamin Franklin High School,,Orleans,98.18,11th Grade
,,Bishop Mcmanus School,,Orleans,100.0,6th Grade
,,Bishop Mcmanus School,,Orleans,87.5,Kindergarten
,,Bricolage Academy,,Orleans,97.14,6th Grade
,,Bricolage Academy,,Orleans,95.06,Kindergarten
,,Brother Martin High School,,Orleans,100.0,11th Grade
,,Cabrini High School,,Orleans,98.55,11th Grade
,,Calvary Baptist School,,Orleans,100.0,6th Grade
,,Calvary Baptist School,,Orleans,66.67,Kindergarten
,,Christian Brothers School,,Orleans,98.81,6th Grade
,,Christian Brothers School - Canal Street Campus,,Orleans,100.0,6th Grade
,,Christian Brothers School - Canal Street Campus,,Orleans,90.48,Kindergarten
,,De La Salle High School,,Orleans,97.89,11th Grade
,,Dorothy Height Charter School,,Orleans,94.44,6th Grade
,,Dorothy Height Charter School,,Orleans,86.02,Kindergarten
,,Dr. Martin Luther King Charter School For Science & Technology,,Orleans,100.0,6th Grade
,,Dwight D. Eisenhower Elementary School,,Orleans,96.88,6th Grade
,,Dwight D. Eisenhower Elementary School,,Orleans,92.5,Kindergarten
,,Ecole Bilingue De La Nouvelle-Orleans,,Orleans,100.0,6th Grade
,,Ecole Bilingue De La Nouvelle-Orleans,,Orleans,79.41,Kindergarten
,,Edna Karr High School,,Orleans,98.24,11th Grade
,,Einstein Charter Vdle School,,Orleans,98.04,Kindergarten
,,Einstein High School,,Orleans,99.04,11th Grade
,,Einstein Middle School,,Orleans,98.7,6th Grade
,,Einstein Sherwood Forest,,Orleans,94.87,Kindergarten
,,Elan Academy,,Orleans,92.31,6th Grade
,,Elan Academy,,Orleans,100.0,Kindergarten
,,Eleanor Mcmain Secondary School,,Orleans,97.12,11th Grade
,,Encore Academy,,Orleans,100.0,6th Grade
,,Esperanza Charter School,,Orleans,97.62,6th Grade
,,Fannie C. Williams Elementary School,,Orleans,100.0,6th Grade
,,Fannie C. Williams Elementary School,,Orleans,98.08,Kindergarten
,,Fredrick A. Douglass High School,,Orleans,96.32,11th Grade
,,G.W. Carver High School,,Orleans,94.71,11th Grade
,,Good Shepherd Nativity Mission School,,Orleans,100.0,6th Grade
,,Harriet Tubman Charter School,,Orleans,92.68,6th Grade
,,Harriet Tubman Charter School,,Orleans,82.0,Kindergarten
,,Harriet Tubman Montessori,,Orleans,78.57,Kindergarten
,,Holy Cross School /Orleans,,Orleans,94.83,6th Grade
,,Holy Cross School /Orleans,,Orleans,99.03,11th Grade
,,Holy Cross School /Orleans,,Orleans,92.31,Kindergarten
,,Holy Name of Jesus School,,Orleans,97.67,6th Grade
,,Holy Name of Jesus School,,Orleans,96.23,Kindergarten
,,Homer A Plessy Com School,,Orleans,96.23,6th Grade
,,Hynes Charter School - Parkview,,Orleans,94.44,6th Grade
,,Hynes Charter School - Parkview,,Orleans,84.91,Kindergarten
,,International High School,,Orleans,95.52,11th Grade
,,International Sch of La/Olivier,,Orleans,87.69,Kindergarten
,,International School of Louisiana-Dixon,,Orleans,96.04,Kindergarten
,,International School of Louisiana/Camp,,Orleans,94.25,6th Grade
,,Isidore Newman School,,Orleans,98.48,6th Grade
,,Isidore Newman School,,Orleans,99.06,11th Grade
,,Isidore Newman School,,Orleans,100.0,Kindergarten
,,John F. Kennedy High School,,Orleans,97.93,11th Grade
,,Kipp Believe College Prep,,Orleans,100.0,6th Grade
,,Kipp Believe Primary,,Orleans,81.25,Kindergarten
,,Kipp Central City Academy,,Orleans,98.75,6th Grade
,,Kipp Central City Primary,,Orleans,92.31,Kindergarten
,,Kipp East Community Primary,,Orleans,95.56,6th Grade
,,Kipp East Community Primary,,Orleans,85.23,Kindergarten
,,Kipp Ernest N Dutch Morial,,Orleans,92.39,Kindergarten
,,Kipp Leadership,,Orleans,80.0,6th Grade
,,Kipp Leadership,,Orleans,96.3,Kindergarten
,,Kipp Morial Middle School,,Orleans,98.92,6th Grade
,,L. B. Landry & O.P. Walker High School,,Orleans,96.06,11th Grade
,,Lake Castle School-Orleans,,Orleans,100.0,6th Grade
,,Lake Castle School-Orleans,,Orleans,96.97,Kindergarten
,,Lake Forest Elementary Charter School,,Orleans,98.46,6th Grade
,,Lake Forest Elementary Charter School,,Orleans,91.89,Kindergarten
,,Lawerence D. Crocker@ Young Audience School,,Orleans,95.65,6th Grade
,,Lawerence D. Crocker@ Young Audience School,,Orleans,81.48,Kindergarten
,,Living School,,Orleans,100.0,11th Grade
,,Livingston Collegiate Academy Orleans,,Orleans,97.64,11th Grade
,,Lycee Francais Priestley Secondary Campus,,Orleans,95.08,6th Grade
,,Lycee Francais Priestley Secondary Campus,,Orleans,100.0,11th Grade
,,Martin Behrman Elementary School,,Orleans,100.0,6th Grade
,,Martin Behrman Elementary School,,Orleans,100.0,11th Grade
,,Martin Behrman Elementary School,,Orleans,92.86,Kindergarten
,,Mary Mcleod Bethune Elementary,,Orleans,94.74,6th Grade
,,Mary Mcleod Bethune Elementary,,Orleans,92.98,Kindergarten
,,Mcdonogh #35 Senior High School,,Orleans,99.3,11th Grade
,,Mcmillian's First Steps,,Orleans,92.0,Kindergarten
,,Mildred Osborne Charter School,,Orleans,92.78,6th Grade
,,Mildred Osborne Charter School,,Orleans,79.01,Kindergarten
,,Morris Jeff Elementary School,,Orleans,95.1,Kindergarten
,,Morris Jeff High School,,Orleans,96.19,11th Grade
,,Morris Jeff Middle School,,Orleans,94.87,6th Grade
,,Mount Carmel Academy,,Orleans,98.56,11th Grade
,,New Harmony High School,,Orleans,83.33,11th Grade
,,New Orleans Charter Science And Mathematics Hs,,Orleans,96.48,11th Grade
,,New Orleans Military & Maritime Academy,,Orleans,100.0,11th Grade
,,Phillis Wheatley Community School,,Orleans,80.28,Kindergarten
,,Pierre A. Capdau School-Uno Charter,,Orleans,91.3,6th Grade
,,Pierre A. Capdau School-Uno Charter,,Orleans,77.78,Kindergarten
,,Renew Dolores T. Aaron Academy,,Orleans,98.46,6th Grade
,,Renew Dolores T. Aaron Academy,,Orleans,93.33,Kindergarten
,,Renew Moton Lakefront Academy,,Orleans,100.0,6th Grade
,,Renew Moton Lakefront Academy,,Orleans,86.49,Kindergarten
,,Renew Schaumburg Elementary School,,Orleans,100.0,6th Grade
,,Renew Schaumburg Elementary School,,Orleans,96.67,Kindergarten
,,Resurrection of Our Lord School,,Orleans,100.0,6th Grade
,,Rooted School,,Orleans,83.33,11th Grade
,,Samuel J. Green Charter School,,Orleans,91.07,6th Grade
,,Samuel J. Green Charter School,,Orleans,87.1,Kindergarten
,,Scitech Academy,,Orleans,98.36,6th Grade
,,Scitech Academy,,Orleans,86.21,Kindergarten
,,Sophie B. Wright Charter School,,Orleans,100.0,11th Grade
,,St. Alphonsus School,,Orleans,100.0,6th Grade
,,St. Alphonsus School,,Orleans,94.12,Kindergarten
,,St. Andrew the Apostle School,,Orleans,97.78,6th Grade
,,St. Andrew the Apostle School,,Orleans,82.86,Kindergarten
,,St. Andrew's Episcopal School,,Orleans,100.0,6th Grade
,,St. Andrew's Episcopal School,,Orleans,100.0,Kindergarten
,,St. Augustine Senior High School,,Orleans,97.58,11th Grade
,,St. Benedict the Moor,,Orleans,93.33,Kindergarten
,,St. Dominic School,,Orleans,100.0,6th Grade
,,St. Dominic School,,Orleans,78.57,Kindergarten
,,St. George's Episcopal School,,Orleans,100.0,6th Grade
,,St. George's Episcopal School,,Orleans,100.0,Kindergarten
,,St. John Lutheran School,,Orleans,100.0,6th Grade
,,St. Katharine Drexel Preparatory,,Orleans,100.0,11th Grade
,,St. Leo the Great Catholic Central,,Orleans,100.0,6th Grade
,,St. Leo the Great Catholic Central,,Orleans,90.63,Kindergarten
,,St. Mary's Academy,,Orleans,100.0,6th Grade
,,St. Mary's Academy,,Orleans,100.0,11th Grade
,,St. Mary's Dominican High School,,Orleans,100.0,11th Grade
,,St. Michael Special School,,Orleans,98.05,Kindergarten
,,St. Paul's Episcopal School,,Orleans,100.0,6th Grade
,,St. Paul's Episcopal School,,Orleans,100.0,Kindergarten
,,St. Pius X School,,Orleans,98.31,6th Grade
,,St. Pius X School,,Orleans,97.18,Kindergarten
,,St. Stephen School,,Orleans,100.0,6th Grade
,,St. Stephen School,,Orleans,92.0,Kindergarten
,,Stuart Hall School,,Orleans,100.0,6th Grade
,,Stuart Hall School,,Orleans,94.29,Kindergarten
,,Success at Thurgood Marshall,,Orleans,100.0,6th Grade
,,Success at Thurgood Marshall,,Orleans,87.8,Kindergarten
,,The Delores Taylor School For Young Men,,Orleans,91.67,11th Grade
,,The Leah Chase School,,Orleans,92.45,Kindergarten
,,The Louise S. Mcgehee School,,Orleans,96.3,6th Grade
,,The Louise S. Mcgehee School,,Orleans,96.43,11th Grade
,,The Louise S. Mcgehee School,,Orleans,100.0,Kindergarten
,,The Net Charter High School: East,,Orleans,98.15,11th Grade
,,Trinity Episcopal School,,Orleans,94.44,6th Grade
,,Trinity Episcopal School,,Orleans,95.56,Kindergarten
,,Ursuline Academy,,Orleans,96.67,6th Grade
,,Ursuline Academy,,Orleans,100.0,11th Grade
,,Ursuline Elementary Academy,,Orleans,90.91,6th Grade
,,Ursuline Elementary Academy,,Orleans,86.67,Kindergarten
,,Waldorf School of New Orleans,,Orleans,80.0,6th Grade
,,Waldorf School of New Orleans,,Orleans,60.0,Kindergarten
,,Walter L Cohen High School,,Orleans,95.0,11th Grade
,,Warren Easton Senior High School,,Orleans,99.38,11th Grade
,,Willow Elementary School - Willow St. Campus,,Orleans,96.06,Kindergarten
,,Willow High School - Freret St. Campus,,Orleans,97.7,11th Grade
,,Willow Middle School - Loyola St. Campus,,Orleans,98.62,6th Grade
,,Barkdull Faulk Elementary School,,Ouachita,100.0,6th Grade
,,Barkdull Faulk Elementary School,,Ouachita,76.19,Kindergarten
,,Berg Jones Elementary School,,Ouachita,93.94,6th Grade
,,Berg Jones Elementary School,,Ouachita,82.69,Kindergarten
,,Boley Elementary School,,Ouachita,94.74,Kindergarten
,,Calhoun Elementary School,,Ouachita,87.5,Kindergarten
,,Calhoun Middle School,,Ouachita,92.62,6th Grade
,,Carroll High School,,Ouachita,99.26,11th Grade
,,Carver Elementary School,,Ouachita,100.0,6th Grade
,,Carver Elementary School,,Ouachita,79.63,Kindergarten
,,Claiborne Christian School,,Ouachita,91.3,6th Grade
,,Claiborne Christian School,,Ouachita,92.31,11th Grade
,,Claiborne Christian School,,Ouachita,60.0,Kindergarten
,,Claiborne School,,Ouachita,82.5,Kindergarten
,,Clara Hall Accelerated School,,Ouachita,81.48,Kindergarten
,,Crosley Elementary School,,Ouachita,83.05,Kindergarten
,,Cypress Point Elementary School,,Ouachita,98.18,6th Grade
,,Cypress Point Elementary School,,Ouachita,84.31,Kindergarten
,,Drew Elementary School,,Ouachita,74.73,Kindergarten
